,Quarter,Banks,Cost of Funds (annualized)_Domestic Operation,Cost of Funds (annualized)_Global Operation,Cost of Funds (annualized)_Overseas Operation,Yield on Funds (annualized)_Domestic Operation,Yield on Funds (annualized)_Global Operation,Yield on Funds (annualized)_Overseas Operation,Efficiency (Cost Income) Ratio_Domestic Operation,Efficiency (Cost Income) Ratio_Global Operation,Efficiency (Cost Income) Ratio_Overseas Operation,Overhead Efficiency Ratio_Domestic Operation,Overhead Efficiency Ratio_Global Operation,Overhead Efficiency Ratio_Overseas Operation,Profit Margin_Domestic Operation,Profit Margin_Global Operation,Profit Margin_Overseas Operation,Net Interest Margin (NIM) (annualized)_Domestic Operation,Net Interest Margin (NIM) (annualized)_Global Operation,Net Interest Margin (NIM) (annualized)_Overseas Operation,Return on Equity (annualized)_Domestic Operation,Return on Equity (annualized)_Global Operation,Return on Equity (annualized)_Overseas Operation,Return on Total Assets (annualized)_Domestic Operation,Return on Total Assets (annualized)_Global Operation,Return on Total Assets (annualized)_Overseas Operation,Operating Profit to Total Working Funds (annualized)_Domestic Operation,Operating Profit to Total Working Funds (annualized)_Global Operation,Operating Profit to Total Working Funds (annualized)_Overseas Operation,Interest Income to Total Income_Domestic Operation,Interest Income to Total Income_Global Operation,Interest Income to Total Income_Overseas Operation,Non-Interest Income to Total Income_Domestic Operation,Non-Interest Income to Total Income_Global Operation,Non-Interest Income to Total Income_Overseas Operation,Staff Expenses to Total Income_Domestic Operation,Staff Expenses to Total Income_Global Operation,Staff Expenses to Total Income_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
1810,2017Q2,DEUTSCHE BANK AG,5.981642,5.981642,,7.506635,7.506635,,39.449827,39.449827,,76.917883,76.917883,,20.41887,20.41887,,4.419219,4.419219,,9.649493,9.649493,,1.599808,1.599808,,3.189952,3.189952,,79.588896,79.588896,,20.411104,20.411104,,10.180974,10.180974,,1,0,0,0
1811,2017Q2,DOHA BANK Q.P.S.C,6.783774,6.783774,,7.62756,7.62756,,152.019186,152.019186,,13.410835,13.410835,,-31.087518,-31.087518,,2.26538,2.26538,,-7.757766,-7.757766,,-2.201593,-2.201593,,-1.27718,-1.27718,,92.93208,92.93208,,7.06792,7.06792,,19.056736,19.056736,,1,0,0,0
1812,2017Q2,FIRST ABU DHABI BANK PJSC,,,,6.594483,6.594483,,87.327034,87.327034,,37.072463,37.072463,,7.866194,7.866194,,6.594284,6.594284,,0.685499,0.685499,,0.676022,0.676022,,1.089094,1.089094,,67.62638,67.62638,,32.37362,32.37362,,43.751874,43.751874,,1,0,0,0
1813,2017Q2,FIRSTRAND BANK LTD,5.176101,5.176101,,8.082801,8.082801,,109.190258,109.190258,,27.749298,27.749298,,-7.448833,-7.448833,,4.385101,4.385101,,-2.822384,-2.822384,,-0.572153,-0.572153,,-0.549077,-0.549077,,80.916607,80.916607,,19.083393,19.083393,,34.006589,34.006589,,1,0,0,0
1814,2017Q2,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,4.910279,4.910279,,7.84294,7.84294,,40.51246,40.51246,,58.938296,58.938296,,20.266085,20.266085,,4.736076,4.736076,,10.15561,10.15561,,1.636585,1.636585,,3.18485,3.18485,,84.075013,84.075013,,15.924987,15.924987,,10.478981,10.478981,,1,0,0,0
1815,2017Q2,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,4.309887,4.309887,,7.757186,7.757186,,41.680362,41.680362,,39.753966,39.753966,,38.206216,38.206216,,4.160861,4.160861,,9.45636,9.45636,,2.722981,2.722981,,2.415002,2.415002,,90.372712,90.372712,,9.627288,9.627288,,13.90751,13.90751,,1,0,0,0
1816,2017Q2,INDUSTRIAL BANK OF KOREA,7.177172,7.177172,,7.047445,7.047445,,55.891793,55.891793,,54.267311,54.267311,,21.037178,21.037178,,5.955273,5.955273,,2.435582,2.435582,,1.829475,1.829475,,3.401244,3.401244,,73.105359,73.105359,,26.894641,26.894641,,20.014757,20.014757,,1,0,0,0
1817,2017Q2,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,5.702174,5.702174,,6.149265,6.149265,,11.845579,11.845579,,526.936035,526.936035,,38.167692,38.167692,,3.49062,3.49062,,15.781527,15.781527,,4.144254,4.144254,,7.441707,7.441707,,51.472027,51.472027,,48.527973,48.527973,,5.346654,5.346654,,1,0,0,0
1818,2017Q2,KEB HANA BANK,3.883491,3.883491,,6.857365,6.857365,,26.87281,26.87281,,84.047942,84.047942,,43.896166,43.896166,,5.384131,5.384131,,4.432663,4.432663,,2.89537,2.89537,,3.980309,3.980309,,81.361946,81.361946,,18.638054,18.638054,,10.179604,10.179604,,1,0,0,0
1819,2017Q2,KRUNG THAI BANK PUBLIC COMPANY LIMITED,5.711605,5.711605,,6.716745,6.716745,,22.161796,22.161796,,21.369027,21.369027,,23.447488,23.447488,,3.513807,3.513807,,8.889748,8.889748,,1.490134,1.490134,,2.647653,2.647653,,97.465287,97.465287,,2.534713,2.534713,,4.370291,4.370291,,1,0,0,0
1820,2017Q2,MASHREQ BANK PSC,1.416444,1.416444,,4.444368,4.444368,,40.55849,40.55849,,166.046155,166.046155,,39.480715,39.480715,,4.182414,4.182414,,11.167402,11.167402,,4.885444,4.885444,,7.208024,7.208024,,34.003943,34.003943,,65.996057,65.996057,,12.255943,12.255943,,1,0,0,0
1821,2017Q2,MIZUHO BANK LTD,4.781607,4.781607,,6.368812,6.368812,,37.878083,37.878083,,54.236465,54.236465,,22.339695,22.339695,,3.506474,3.506474,,4.741709,4.741709,,1.540369,1.540369,,2.598141,2.598141,,87.538697,87.538697,,12.461303,12.461303,,9.999719,9.999719,,1,0,0,0
1822,2017Q2,MUFG Bank Ltd,5.094955,5.094955,,7.576198,7.576198,,27.294991,27.294991,,86.080392,86.080392,,13.683578,13.683578,,3.239789,3.239789,,4.539379,4.539379,,0.874418,0.874418,,2.293005,2.293005,,88.39148,88.39148,,11.60852,11.60852,,6.812244,6.812244,,1,0,0,0
1823,2017Q2,NATIONAL AUSTRALIA BANK,1.994942,1.994942,,6.435239,6.435239,,68.196706,68.196706,,-0.836664,-0.836664,,8.497851,8.497851,,6.255412,6.255412,,0.58822,0.58822,,0.530473,0.530473,,1.929517,1.929517,,100.554544,100.554544,,-0.554544,-0.554544,,28.746466,28.746466,,1,0,0,0
1824,2017Q2,NatWest Markets Plc,3.940511,3.940511,,4.799791,4.799791,,106.695719,106.695719,,32.156386,32.156386,,-114.52807,-114.52807,,3.108336,3.108336,,-11.656635,-11.656635,,-6.016211,-6.016211,,-0.286627,-0.286627,,74.725348,74.725348,,25.274652,25.274652,,37.878241,37.878241,,1,0,0,0
1825,2017Q2,PT BANK MAYBANK INDONESIA TBK,4.723125,4.723125,,7.839626,7.839626,,123.348687,123.348687,,8.273021,8.273021,,-16.875195,-16.875195,,6.306518,6.306518,,-2.01688,-2.01688,,-1.307161,-1.307161,,-1.484539,-1.484539,,91.623792,91.623792,,8.376208,8.376208,,55.721858,55.721858,,1,0,0,0
1826,2017Q2,Qatar National Bank (Q.P.S.C.),,,,1.563803,1.563803,,61.619453,61.619453,,0,0,,38.380547,38.380547,,1.563803,1.563803,,0.589466,0.589466,,0.573688,0.573688,,0.573688,0.573688,,100,100,,0,0,,30.091084,30.091084,,1,0,0,0
1827,2017Q2,SBERBANK,1.802666,1.802666,,7.392622,7.392622,,59.138252,59.138252,,37.55814,37.55814,,37.481538,37.481538,,6.624608,6.624608,,3.524276,3.524276,,2.417628,2.417628,,2.417628,2.417628,,79.626154,79.626154,,20.373846,20.373846,,35.753846,35.753846,,1,0,0,0
1828,2017Q2,SBM BANK (INDIA) LTD.,6.358683,6.358683,,8.529009,8.529009,,38.258994,38.258994,,56.336205,56.336205,,-31.911261,-31.911261,,3.13156,3.13156,,-9.207147,-9.207147,,-2.463905,-2.463905,,2.026761,2.026761,,90.836316,90.836316,,9.163684,9.163684,,9.327481,9.327481,,1,0,0,0
1829,2017Q2,SHINHAN BANK,6.002334,6.002334,,7.629283,7.629283,,34.882097,34.882097,,53.534993,53.534993,,18.990549,18.990549,,2.759175,2.759175,,8.506448,8.506448,,1.419643,1.419643,,1.9987,1.9987,,92.332372,92.332372,,7.667628,7.667628,,7.978874,7.978874,,1,0,0,0
1830,2017Q2,SOCIETE GENERALE,4.414377,4.414377,,6.871912,6.871912,,68.299654,68.299654,,45.297105,45.297105,,10.127584,10.127584,,3.65417,3.65417,,2.904006,2.904006,,0.692754,0.692754,,1.347168,1.347168,,80.761763,80.761763,,19.238237,19.238237,,16.397073,16.397073,,1,0,0,0
1831,2017Q2,SONALI BANK,1.78839,1.78839,,8.143687,8.143687,,34.085233,34.085233,,246.532973,246.532973,,59.055234,59.055234,,5.697392,5.697392,,60.274592,60.274592,,8.849889,8.849889,,9.244028,9.244028,,21.360561,21.360561,,78.639439,78.639439,,22.502153,22.502153,,1,0,0,0
1832,2017Q2,STANDARD CHARTERED BANK,5.406337,5.406337,,8.732073,8.732073,,39.394384,39.394384,,77.272961,77.272961,,23.681628,23.681628,,4.963141,4.963141,,10.703728,10.703728,,1.978839,1.978839,,3.299135,3.299135,,80.080595,80.080595,,19.919405,19.919405,,12.60389,12.60389,,1,0,0,0
1833,2017Q2,SUMITOMO MITSUI BANKING CORPORATION,5.127378,5.127378,,6.369937,6.369937,,36.153858,36.153858,,22.403354,22.403354,,3.970936,3.970936,,2.894378,2.894378,,0.781715,0.781715,,0.241948,0.241948,,1.849327,1.849327,,96.149494,96.149494,,3.850506,3.850506,,9.368307,9.368307,,1,0,0,0
1834,2017Q2,UNITED OVERSEAS BANK LTD,3.40016,3.40016,,5.354362,5.354362,,42.532583,42.532583,,5.705751,5.705751,,26.292222,26.292222,,3.856947,3.856947,,2.468496,2.468496,,1.357113,1.357113,,2.151315,2.151315,,98.239938,98.239938,,1.760062,1.760062,,17.436004,17.436004,,1,0,0,0
1835,2017Q2,WESTPAC BANKING CORPORATION,5.490132,5.490132,,8.351748,8.351748,,38.2517,38.2517,,27.338396,27.338396,,19.909135,19.909135,,4.49629,4.49629,,3.484273,3.484273,,1.134287,1.134287,,1.990036,1.990036,,94.08453,94.08453,,5.91547,5.91547,,10.405976,10.405976,,1,0,0,0
1836,2017Q2,WOORI BANK,5.391667,5.391667,,6.871042,6.871042,,57.568847,57.568847,,24.12043,24.12043,,14.138314,14.138314,,3.783206,3.783206,,2.527011,2.527011,,0.985639,0.985639,,1.737105,1.737105,,91.845569,91.845569,,8.154431,8.154431,,14.661422,14.661422,,1,0,0,0
1837,2017Q2,AXIS BANK LIMITED,6.267322,5.844709,1.876304,8.7962,8.294159,3.190763,44.597492,43.652165,15.907551,88.370592,90.235847,243.712425,12.154267,9.29088,-63.437911,3.697009,3.464111,1.127084,11.403441,9.131303,300.647717,1.213126,0.882997,-2.210112,3.0121,2.902183,1.381189,78.530627,78.651541,81.722713,21.469373,21.348459,18.277287,7.905288,7.744108,3.650197,0,1,0,0
1838,2017Q2,BANDHAN BANK LIMITED,6.952219,6.952219,,17.85906,17.85906,,35.653763,35.653763,,39.525013,39.525013,,25.606373,25.606373,,11.512453,11.512453,,28.351784,28.351784,,4.370241,4.370241,,7.452509,7.452509,,90.436884,90.436884,,9.563116,9.563116,,12.795145,12.795145,,0,1,0,0
1839,2017Q2,CITY UNION BANK LIMITED,6.398668,6.398668,,10.65194,10.65194,,37.835077,37.835077,,74.879455,74.879455,,14.60393,14.60393,,4.417693,4.417693,,15.126385,15.126385,,1.612275,1.612275,,3.412061,3.412061,,85.914914,85.914914,,14.085086,14.085086,,7.964259,7.964259,,0,1,0,0
1840,2017Q2,CSB BANK LIMITED,6.898759,6.898759,,8.93882,8.93882,,92.476427,92.476427,,28.066834,28.066834,,-3.918755,-3.918755,,2.467216,2.467216,,-5.668677,-5.668677,,-0.343362,-0.343362,,0.224054,0.224054,,91.17837,91.17837,,8.82163,8.82163,,21.230681,21.230681,,0,1,0,0
1841,2017Q2,DCB BANK LIMITED,6.840541,6.840541,,10.039442,10.039442,,57.2078,57.2078,,47.021428,47.021428,,10.005523,10.005523,,4.13539,4.13539,,10.377315,10.377315,,1.074683,1.074683,,2.247739,2.247739,,86.837261,86.837261,,13.162739,13.162739,,13.879173,13.879173,,0,1,0,0
1842,2017Q2,FEDERAL BANK LTD,6.08039,6.021378,2.173696,9.7632,9.653985,3.086094,50.698929,50.607667,30.517663,57.509551,57.573865,81.094081,7.867394,7.920199,18.310153,3.364968,3.3259,0.976459,8.459067,8.547617,6.743232,0.7374,0.735998,0.584168,1.968037,1.953769,0.844222,87.577187,87.592347,90.575108,12.422813,12.407653,9.424892,11.298398,11.248172,1.365473,0,1,0,0
1843,2017Q2,HDFC BANK LTD.,6.020148,5.881737,1.817141,9.670216,9.476822,2.753037,41.380537,41.174961,14.651661,65.84144,66.190975,230.348858,17.346055,17.556092,42.557328,4.86404,4.75688,1.030121,16.848899,16.958141,24.379024,1.798034,1.787304,1.337414,3.536514,3.480817,1.318206,84.149335,84.171245,83.990033,15.850665,15.828755,16.009967,7.49533,7.473179,4.513731,0,1,0,0
1844,2017Q2,ICICI BANK LIMITED,5.403249,5.079369,3.017258,8.425635,7.873904,3.827249,42.41745,42.025017,31.876259,88.233989,90.63725,173.341055,15.2124,12.125444,-38.528163,3.616061,3.270183,0.733357,9.587556,8.045155,-190.235132,1.440894,1.079615,-1.66654,2.966153,2.748734,1.020425,79.573563,79.647783,80.865654,20.426437,20.352217,19.134346,9.117542,8.942669,6.073188,0,1,0,0
1845,2017Q2,IDBI BANK LIMITED,6.611249,6.365125,3.459631,9.532159,9.19871,4.822328,60.544856,59.594773,10.950259,54.233837,55.046826,285.197781,-8.543537,-13.743993,-156.229673,2.265389,2.147099,0.594591,-9.678924,-16.564734,250.721786,-0.667203,-1.041402,-6.519697,0.935546,0.915926,0.633472,89.590644,89.770328,94.697613,10.409356,10.229672,5.302387,7.780379,7.529515,0.650301,0,1,1,0
1846,2017Q2,IDFC FIRST BANK LIMITED,7.431681,7.431681,,8.250757,8.250757,,37.552188,37.552188,,166.640735,166.640735,,15.661945,15.661945,,1.492417,1.492417,,11.723816,11.723816,,1.460517,1.460517,,2.161087,2.161087,,76.777421,76.777421,,23.222579,23.222579,,5.920257,5.920257,,0,1,0,0
1847,2017Q2,INDUSIND BANK LTD,6.303457,6.214379,0.911565,10.171718,10.066122,3.244249,46.832437,45.980149,0.300676,83.425332,86.319857,24249.814815,14.929914,15.775059,90.126558,4.34896,4.318191,2.330422,14.917607,15.787438,105.084444,1.742789,1.833605,7.621585,3.416878,3.481833,7.621585,78.483027,77.984059,34.087512,21.516973,22.015941,65.912488,8.049557,7.960961,0.166775,0,1,0,0
1848,2017Q2,JAMMU & KASHMIR BANK LTD,6.015196,6.015196,,9.039398,9.039398,,55.001041,55.001041,,24.560357,24.560357,,1.685377,1.685377,,3.831375,3.831375,,2.086148,2.086148,,0.148942,0.148942,,1.817657,1.817657,,93.79118,93.79118,,6.20882,6.20882,,16.92206,16.92206,,0,1,0,0
1849,2017Q2,KARNATAKA BANK LTD,6.776692,6.776692,,9.365195,9.365195,,51.694494,51.694494,,65.565045,65.565045,,8.645736,8.645736,,2.987394,2.987394,,10.243733,10.243733,,0.843036,0.843036,,1.950629,1.950629,,85.943944,85.943944,,14.056056,14.056056,,8.875667,8.875667,,0,1,0,0
1850,2017Q2,KARUR VYSYA BANK LTD,6.350209,6.350209,,9.629814,9.629814,,42.00123,42.00123,,72.604873,72.604873,,9.132209,9.132209,,3.747134,3.747134,,11.147672,11.147672,,0.94949,0.94949,,2.883659,2.883659,,85.417285,85.417285,,14.582715,14.582715,,9.346467,9.346467,,0,1,0,0
1851,2017Q2,KOTAK MAHINDRA BANK LTD.,5.59483,5.564266,1.876583,9.174885,9.123188,2.278462,49.448724,49.392553,33.866028,57.786658,58.242985,242.417628,16.325667,16.408256,41.784378,4.429474,4.400256,0.531797,11.633989,11.722219,130.884805,1.656959,1.659605,2.053206,2.906562,2.900819,2.046399,83.81214,83.696943,48.301793,16.18786,16.303057,51.698207,12.734892,12.694692,0.343022,0,1,0,0
1852,2017Q2,LAKSHMI VILAS BANK LTD,7.240408,7.240408,,9.70893,9.70893,,46.883754,46.883754,,88.681091,88.681091,,7.130149,7.130149,,2.758142,2.758142,,12.258675,12.258675,,0.750401,0.750401,,2.259953,2.259953,,83.182965,83.182965,,16.817035,16.817035,,9.26162,9.26162,,0,1,0,0
1853,2017Q2,NAINITAL BANK LTD,6.17718,6.17718,,8.955314,8.955314,,56.547904,56.547904,,36.99852,36.99852,,11.465133,11.465133,,2.925975,2.925975,,12.316814,12.316814,,0.988939,0.988939,,1.425368,1.425368,,92.04341,92.04341,,7.95659,7.95659,,14.435873,14.435873,,0,1,0,0
1854,2017Q2,RBL BANK LIMITED,6.860782,6.856943,0.179209,9.511297,9.517441,3.569261,51.166975,50.985599,4.269434,79.195136,79.318758,460.915157,10.75968,10.850391,57.910734,3.439851,3.453428,3.492457,12.79253,12.734863,4.438729,1.166755,1.176653,3.227597,2.583334,2.598124,5.242839,80.231455,80.232285,80.663094,19.768545,19.767715,19.336906,10.245201,10.233562,4.195329,0,1,0,0
1855,2017Q2,SOUTH INDIAN BANK LTD,6.537739,6.537739,,8.867115,8.867115,,44.192245,44.192245,,72.976814,72.976814,,5.93422,5.93422,,2.740473,2.740473,,8.257309,8.257309,,0.556414,0.556414,,2.08092,2.08092,,87.174999,87.174999,,12.825001,12.825001,,9.76422,9.76422,,0,1,0,0
1856,2017Q2,TAMILNAD MERCANTILE BANK LTD,7.038624,7.038624,,9.675596,9.675596,,55.576849,55.576849,,47.496849,47.496849,,4.535263,4.535263,,3.484875,3.484875,,5.063032,5.063032,,0.454526,0.454526,,1.929393,1.929393,,88.560331,88.560331,,11.439669,11.439669,,13.933571,13.933571,,0,1,0,0
1857,2017Q2,THE DHANALAKSHMI BANK LTD,6.568611,6.568611,,9.15637,9.15637,,76.309376,76.309376,,32.428937,32.428937,,2.775321,2.775321,,3.015862,3.015862,,4.466469,4.466469,,0.25867,0.25867,,0.863687,0.863687,,90.227414,90.227414,,9.772586,9.772586,,17.294733,17.294733,,0,1,0,0
1858,2017Q2,YES BANK LTD.,6.656746,6.514096,2.39893,9.667011,9.486505,3.650403,43.491931,42.055437,11.003136,83.567982,91.533098,772.105392,15.120734,16.687255,69.458928,3.762455,3.687391,1.267854,15.325259,17.288953,159.362866,1.603679,1.768396,6.841989,3.004129,3.127141,6.834401,81.817842,80.432623,33.768515,18.182158,19.567377,66.231485,9.714355,9.438573,0.148258,0,1,0,0
1859,2017Q2,ALLAHABAD BANK,5.833944,5.633093,1.719805,8.182574,7.853548,2.342686,43.715467,43.281989,10.767593,92.115955,91.89708,25.243748,0.447578,0.580516,9.823402,2.440409,2.352917,0.887513,0.619153,0.798617,9.765269,0.038734,0.048674,0.260203,2.024987,1.97498,0.91081,83.259254,83.481765,98.952562,16.740746,16.518235,1.047438,9.121059,9.006374,1.032533,0,0,1,0
1860,2017Q2,ANDHRA BANK,5.9744,5.9744,,9.405864,9.405864,,37.46376,37.46376,,91.632701,91.632701,,0.784069,0.784069,,3.078947,3.078947,,1.380046,1.380046,,0.073624,0.073624,,2.499357,2.499357,,85.388596,85.388596,,14.611404,14.611404,,9.381806,9.381806,,0,0,1,0
1861,2017Q2,BANK OF BARODA,5.836564,4.742925,1.55467,8.508949,7.384105,3.463952,50.808749,46.568644,17.886873,64.656125,67.208006,116.241614,-0.823776,1.678673,23.672342,2.607852,2.379766,1.584871,-0.919817,1.991586,748.04535,-0.07036,0.120222,0.652261,1.667627,1.565257,1.166778,86.961114,87.197761,89.277613,13.038886,12.802239,10.722387,8.857492,8.37567,4.141004,0,0,1,0
1862,2017Q2,BANK OF INDIA,6.070792,5.071972,1.79762,8.291405,6.818902,2.713099,46.244197,42.58112,14.778274,91.482549,91.295264,86.847114,2.075658,0.789682,-11.408573,2.061086,1.818988,1.143942,2.539348,1.032392,-42.7326,0.165111,0.052703,-0.301296,1.558332,1.429808,1.025055,84.582659,85.495524,94.154596,15.417341,14.504476,5.845404,8.772175,8.298613,3.806593,0,0,1,0
1863,2017Q2,BANK OF MAHARASHTRA,5.692372,5.692372,,8.828418,8.828418,,53.917445,53.917445,,74.234269,74.234269,,-12.841722,-12.841722,,2.232041,2.232041,,-22.969368,-22.969368,,-1.056433,-1.056433,,1.367238,1.367238,,85.563188,85.563188,,14.436812,14.436812,,12.202751,12.202751,,0,0,1,0
1864,2017Q2,CANARA BANK,6.431987,5.983121,1.81922,8.61115,7.950565,1.929899,48.788078,48.724486,42.920538,89.368829,89.747959,129.081287,1.628127,2.044852,20.365687,2.327768,2.115792,0.183812,2.275502,2.92332,-4872.657723,0.149214,0.173507,0.4056,1.860719,1.704981,0.21709,82.714198,82.863333,89.419871,17.285802,17.136667,10.580129,11.173684,10.986222,2.744696,0,0,1,0
1865,2017Q2,CENTRAL BANK OF INDIA,6.70304,6.70304,,9.028863,9.028863,,77.364887,77.364887,,42.837018,42.837018,,-8.394389,-8.394389,,1.935237,1.935237,,-12.961669,-12.961669,,-0.694268,-0.694268,,0.542513,0.542513,,90.395996,90.395996,,9.604004,9.604004,,14.625559,14.625559,,0,0,1,0
1866,2017Q2,CORPORATION BANK,6.438695,6.438695,,8.454723,8.454723,,46.945412,46.945412,,85.36159,85.36159,,1.176326,1.176326,,1.97935,1.97935,,1.908334,1.908334,,0.09693,0.09693,,1.476704,1.476704,,86.463895,86.463895,,13.536105,13.536105,,7.324698,7.324698,,0,0,1,0
1867,2017Q2,DENA BANK,6.330265,6.330265,,8.457271,8.457271,,68.344165,68.344165,,38.05799,38.05799,,-5.062615,-5.062615,,2.395773,2.395773,,-6.990404,-6.990404,,-0.423536,-0.423536,,0.921991,0.921991,,90.943436,90.943436,,9.056564,9.056564,,15.254759,15.254759,,0,0,1,0
1868,2017Q2,IDBI BANK LIMITED,6.611249,6.365125,3.459631,9.532159,9.19871,4.822328,60.544856,59.594773,10.950259,54.233837,55.046826,285.197781,-8.543537,-13.743993,-156.229673,2.265389,2.147099,0.594591,-9.678924,-16.564734,250.721786,-0.667203,-1.041402,-6.519697,0.935546,0.915926,0.633472,89.590644,89.770328,94.697613,10.409356,10.229672,5.302387,7.780379,7.529515,0.650301,0,1,1,0
1869,2017Q2,INDIAN BANK,5.984959,5.853158,2.239239,8.059371,8.105136,2.968078,40.810549,40.634896,32.575626,75.771784,76.061865,92.73587,7.453553,7.776513,26.527038,2.828826,2.860101,1.383217,8.118209,8.615855,,0.664913,0.6786,1.021667,2.315598,2.28212,1.442946,86.420936,86.366631,83.21377,13.579064,13.633369,16.78623,10.705356,10.670343,8.637545,0,0,1,0
1870,2017Q2,INDIAN OVERSEAS BANK,5.758696,5.58725,2.534316,8.796077,8.374428,3.411981,58.238786,56.19463,24.03112,91.350107,95.009044,234.531171,-10.002081,-9.309888,7.869098,2.098963,2.049239,1.464019,-15.340587,-14.515919,20.86242,-0.871213,-0.782142,0.351507,1.144058,1.217037,2.145882,78.66147,78.106901,64.343466,21.33853,21.893099,35.656534,15.134784,14.755874,5.351986,0,0,1,0
1871,2017Q2,ORIENTAL BANK OF COMMERCE,6.241013,6.241013,,8.778347,8.778347,,47.295736,47.295736,,84.739338,84.739338,,-9.342005,-9.342005,,2.267639,2.267639,,-13.892639,-13.892639,,-0.788762,-0.788762,,1.635732,1.635732,,85.2678,85.2678,,14.7322,14.7322,,9.677488,9.677488,,0,0,1,0
1872,2017Q2,PUNJAB AND SIND BANK,6.401394,6.401394,,8.776754,8.776754,,55.628504,55.628504,,32.030879,32.030879,,1.230067,1.230067,,2.55979,2.55979,,1.643381,1.643381,,0.103353,0.103353,,1.244247,1.244247,,94.052533,94.052533,,5.947467,5.947467,,12.295393,12.295393,,0,0,1,0
1873,2017Q2,PUNJAB NATIONAL BANK,5.699459,5.177957,1.499814,7.960861,7.228096,1.888433,48.573609,47.998149,11.499452,78.433977,78.521978,102.098124,1.715395,2.373489,25.88778,2.553686,2.29601,0.418323,2.259053,3.16438,46.388235,0.14961,0.189288,0.508712,1.941055,1.773434,0.423994,83.512323,83.883271,97.137591,16.487677,16.116729,2.862409,13.731035,13.389894,1.200623,0,0,1,0
1874,2017Q2,STATE BANK OF INDIA,23.276144,22.280368,7.744104,35.531404,33.54966,10.9915,219.41642,214.486348,115.841276,230.793708,233.228756,325.51474,9.803852,12.75094,82.114268,11.25728,10.758056,4.498792,11.451664,14.25234,45.56968,0.841392,1.015064,2.417008,6.261696,6.009872,3.977076,348.824476,349.083308,355.175264,51.175524,50.916692,44.824736,50.425692,49.111492,18.180116,0,0,1,0
1875,2017Q2,SYNDICATE BANK,5.833581,5.409666,2.382204,8.661113,7.783359,2.392204,57.665442,57.158044,22.295615,52.328833,52.561217,93.857443,-3.175636,-4.264571,-30.845963,2.598636,2.271618,0.263071,-5.163137,-7.261798,337.813651,-0.275512,-0.338522,-0.796051,1.397075,1.260766,0.271001,88.521845,88.862265,97.172053,11.478155,11.137735,2.827947,14.369548,13.849953,1.166415,0,0,1,0
1876,2017Q2,UCO BANK,6.173044,5.77411,1.879097,26.087976,19.121162,2.584737,55.885715,53.573646,18.669808,65.650436,66.935715,125.0184,-16.753495,-15.648137,10.805219,5.620621,4.271756,1.07009,-22.348331,-21.061348,18.52571,-1.28595,-1.122462,0.301943,1.024396,1.031148,1.089993,88.900376,88.896581,88.805778,11.099624,11.103419,11.194222,11.061204,10.778829,4.020653,0,0,1,0
1877,2017Q2,UNION BANK OF INDIA,5.962363,5.811307,3.454128,7.698791,7.227832,2.65449,44.58791,43.766918,5.517241,88.057729,88.377992,208.962264,3.049809,1.218476,-57.700576,2.126379,1.988125,0.645581,4.315618,1.772475,-846.275108,0.263297,0.098763,-1.576441,1.845849,1.742282,0.68781,84.850317,85.214404,96.928091,15.149683,14.785596,3.071909,9.646448,9.39349,1.255114,0,0,1,0
1878,2017Q2,UNITED BANK OF INDIA,6.008199,6.008199,,7.242833,7.242833,,59.048937,59.048937,,127.582329,127.582329,,-7.413162,-7.413162,,0.891309,0.891309,,-10.998204,-10.998204,,-0.602011,-0.602011,,1.205977,1.205977,,72.680307,72.680307,,27.319693,27.319693,,13.445255,13.445255,,0,0,1,0
1879,2017Q2,VIJAYA BANK,6.282668,6.282668,,8.936967,8.936967,,48.060501,48.060501,,72.535876,72.535876,,7.255859,7.255859,,2.806888,2.806888,,12.359535,12.359535,,0.666274,0.666274,,1.968705,1.968705,,85.610019,85.610019,,14.389981,14.389981,,12.188356,12.188356,,0,0,1,0
1880,2017Q2,CAPITAL SMALL FINANCE BANK LIMITED,6.402018,6.402018,,9.997284,9.997284,,73.38327,73.38327,,22.51937,22.51937,,6.309583,6.309583,,3.777028,3.777028,,8.850742,8.850742,,0.616709,0.616709,,1.095098,1.095098,,93.041076,93.041076,,6.958924,6.958924,,16.643437,16.643437,,0,0,0,1
1881,2017Q2,EQUITAS SMALL FINANCE BANK LIMITED,9.812002,9.812002,,16.792236,16.792236,,79.810581,79.810581,,42.345663,42.345663,,3.538779,3.538779,,9.149955,9.149955,,3.180086,3.180086,,0.687412,0.687412,,2.525397,2.525397,,78.237348,78.237348,,21.762652,21.762652,,29.502056,29.502056,,0,0,0,1
1882,2017Q2,ESAF SMALL FINANCE BANK LIMITED,10.464283,10.464283,,15.75857,15.75857,,100.35568,100.35568,,38.19374,38.19374,,-34.172068,-34.172068,,5.581971,5.581971,,-58.854542,-58.854542,,-5.666599,-5.666599,,-0.027764,-0.027764,,81.956817,81.956817,,18.043183,18.043183,,5.126479,5.126479,,0,0,0,1
