,Quarter,Banks,Gross Advances_Domestic Operation,Gross NPAs_Domestic Operation,Gross NPAs to Gross Advances (%)_Domestic Operation,Food Credit - Gross Advances_Domestic Operation,Food Credit - GNPAs_Domestic Operation,Food Credit - GNPA Ratio_Domestic Operation,Non-Food Credit - Gross Advances_Domestic Operation,Non-Food Credit - GNPAs_Domestic Operation,Non-Food Credit - GNPA Ratio_Domestic Operation,Agriculture and Allied Activities - Gross Advances_Domestic Operation,Agriculture and Allied Activities - Gross NPAs_Domestic Operation,Agriculture and Allied Activities - GNPA Ratio_Domestic Operation,Industry - Gross Advances_Domestic Operation,Industry - Gross NPAs_Domestic Operation,Industry - GNPA Ratio_Domestic Operation,Services - Gross Advances_Domestic Operation,Services  - Gross NPAs_Domestic Operation,Services - GNPA Ratio_Domestic Operation,Retail Loans - Gross Advances_Domestic Operation,Retail Loans - Gross NPAs_Domestic Operation,Retail Loans - GNPA Ratio_Domestic Operation,Other Non-food Credit - Gross Advances_Domestic Operation,Other Non-food Credit - GNPAs_Domestic Operation,Other Non-food Credit - GNPA Ratio_Domestic Operation,Retail Loans - Housing Loans  - Gross Advances_Domestic Operation,Retail Loans - Housing Loans  - GNPAs_Domestic Operation,Retail Loans - Housing Loans  - GNPA Ratio_Domestic Operation,Retail Loans - Vehicle/Auto Loans - Gross Advances_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPAs_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPA Ratio_Domestic Operation,Retail Loans - Credit Card Receivables - Gross Advances_Domestic Operation,Retail Loans - Credit Card Receivables - GNPAs_Domestic Operation,Retail Loans - Credit Card Receivables - GNPA Ratio_Domestic Operation,Retail Loans - Education - Gross Advances_Domestic Operation,Retail Loans - Education - GNPAs_Domestic Operation,Retail Loans - Education - GNPA Ratio_Domestic Operation,Other Retail Loans - Gross Advances_Domestic Operation,Other Retail Loans - GNPAs_Domestic Operation,Other Retail Loans - GNPA Ratio_Domestic Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
2226,2018Q2,KARUR VYSYA BANK LTD,478860266000,35633864000,7.441391,1433160000,0,0,477427107000,35633864000,7.463729,95428803000,2941815000,3.082733,134841396000,23446455000,17.388173,178572011000,7755285000,4.342945,62619137000,1490309000,2.379958,5965760000,0,0,35269812000,532014000,1.508412,11931003000,299556000,2.510736,0,0,,2568962000,402580000,15.670921,12849360000,256159000,1.99355454279435,0,1,0,0
2227,2018Q2,KOTAK MAHINDRA BANK LTD.,1765957430000,38994515000,2.208123,,0,,1765957430000,38994515000,2.208123,108190755000,4301856000,3.976177,715399977000,21796445000,3.046749,549315034000,7145120000,1.300733,389493803000,4898361000,1.257622,3557861000,852733000,23.967575,142481210000,645234000,0.452856,75279088000,950185000,1.262216,29785755000,1034322000,3.472539,259908000,47213000,18.165274,141687842000,2221407000,1.56781765368408,0,1,0,0
2228,2018Q2,LAKSHMI VILAS BANK LTD,261271292000,28047194000,10.734893,,0,,261271292000,28047194000,10.734893,40439794000,1316430000,3.255284,55659014000,17048137000,30.629607,93268415000,5034197000,5.397537,26560294000,481432000,1.8126,45343775000,4166998000,9.189791,5586928000,71645000,1.282368,838912000,9773000,1.164961,,0,,810257000,97751000,12.064197,19324197000,302263000,1.56416848782902,0,1,0,0
2229,2018Q2,NAINITAL BANK LTD,34804410000,1718414000,4.937346,,0,,34804410000,1718414000,4.937346,8120061000,561611000,6.91634,7395830000,346744000,4.688372,10705583000,597827000,5.584254,8533118000,212232000,2.487157,49818000,0,0,3390188000,82282000,2.427063,1558802000,63177000,4.05292,0,0,,194252000,8401000,4.324795,3389876000,58372000,1.72195089141904,0,1,0,0
2230,2018Q2,RBL BANK LIMITED,414010634000,5959417000,1.439436,0,0,,414010634000,5959417000,1.439436,48226935000,1346582000,2.792178,170928833000,1966690000,1.15059,104061334000,1223600000,1.175845,30978793000,358769000,1.158112,59814739000,1063776000,1.778451,2176926000,17635000,0.810087,17397000,2679000,15.399207,28498226000,332611000,1.167129,283997000,5787000,2.037698,2247000,57000,2.53671562082777,0,1,0,0
2231,2018Q2,SOUTH INDIAN BANK LTD,561635120000,25521821000,4.5442,1433378000,0,0,560201742000,25521821000,4.555827,88178445000,3864177000,4.382224,161525080000,14357042000,8.888429,222203214000,5284271000,2.378125,88295003000,2016331000,2.28363,,,,33211311000,845959000,2.547201,3506778000,35595000,1.015034,0,0,,3078081000,505803000,16.432414,48498833000,628974000,1.29688481370263,0,1,0,0
2232,2018Q2,TAMILNAD MERCANTILE BANK LTD,232228974000,8962560000,3.859363,711814000,0,0,231517160000,8962560000,3.871229,52834208000,672619000,1.273075,65840554000,5149034000,7.82046,75584588000,2467910000,3.265097,37257810000,672997000,1.806325,0,0,,19352329000,216706000,1.119793,3318296000,65326000,1.968661,0,0,,1819564000,355149000,19.518357,12767621000,35816000,0.280522111362798,0,1,0,0
2233,2018Q2,THE DHANALAKSHMI BANK LTD,59376783000,5310463000,8.943669,,0,,59376783000,5310463000,8.943669,11087698000,123984000,1.118212,9741735000,2424657000,24.889375,23692778000,2200199000,9.28637,14854572000,561623000,3.780809,,,,4982906000,174452000,3.501009,744684000,16695000,2.241891,100273000,8974000,8.949568,816090000,137986000,16.908184,8210619000,223516000,2.72227952606253,0,1,0,0
2234,2018Q2,YES BANK LTD.,1973159220000,28244625000,1.431442,,0,,1973159220000,28244625000,1.431442,110428212000,1154893000,1.045831,1014591911000,21165511000,2.086111,581996822000,5020911000,0.862704,253093986000,847271000,0.334765,13048289000,56039000,0.429474,15942418000,99877000,0.626486,54377360000,132902000,0.244407,4976329000,22300000,0.448121,1680000,0,0,177796199000,592192000,0.333073487133434,0,1,0,0
2235,2018Q2,ALLAHABAD BANK,1490684305000,248595825000,16.676625,13737563000,0,0,1476946742000,248595825000,16.831739,271181336000,17360947000,6.40197,465849425000,172051312000,36.932816,559411369000,49756453000,8.89443,180504612000,9427113000,5.222644,,,,134242786000,2544002000,1.895075,15288860000,2146562000,14.04004,0,0,,16390040000,770154000,4.698915,14582926000,3966395000,27.1988968469016,0,0,1,0
2236,2018Q2,ANDHRA BANK,1605068668000,267848137000,16.687643,11444560000,0,0,1593624108000,267848137000,16.807485,324223100000,14209598000,4.382661,717906646000,230057042000,32.045537,171950862000,14610784000,8.497069,379543500000,8970713000,2.363553,,,,184533200000,4072250000,2.206784,17307200000,411200000,2.37589,3302500000,295636000,8.951885,24718900000,744477000,3.011772,149681700000,3447150000,2.30298693828304,0,0,1,0
2237,2018Q2,BANK OF BARODA,3533347870000,466133030000,13.19239,11570515000,0,0,3521777355000,466133030000,13.235733,475152366000,93574228000,19.69352,1221850683000,282814605000,23.146413,643905446000,52357969000,8.131313,800167919000,37344390000,4.667069,380700941000,41838000,0.01099,472582100000,2605327000,0.551296,60706600000,9831772000,16.195557,,0,,20974412000,2606510000,12.427094,245904807000,22300781000,9.06886744999662,0,0,1,0
2238,2018Q2,BANK OF INDIA,2916878362000,497761700000,17.064877,1849567000,0,0,2915028795000,497761700000,17.075704,461150422000,65568500000,14.218463,1033348936000,313462500000,30.334623,931718716000,98550700000,10.577302,488772720000,20180000000,4.128708,38001000,0,0,285938318000,9886500000,3.457564,48869961000,1672900000,3.423166,16754000,200000,1.193745,29378246000,3715900000,12.648475,124569441000,4904500000,3.93716144234765,0,0,1,0
2239,2018Q2,BANK OF MAHARASHTRA,840474800000,178003000000,21.178862,9133600000,0,0,831341200000,178003000000,21.411546,146661900000,28204400000,19.230898,237798300000,103291000000,43.436391,232558700000,32043400000,13.778629,193288200000,8201200000,4.242991,21034100000,6263000000,29.77546,136244300000,6354600000,4.664122,12377100000,422900000,3.416794,300000,300000,100,10087100000,1066300000,10.570927,34579400000,357100000,1.03269576684384,0,0,1,0
2240,2018Q2,CANARA BANK,3800717104000,414062800000,10.894334,0,0,,3800717104000,414062800000,10.894334,848840000000,41355500000,4.872002,1455323885000,311619500000,21.412381,698540067000,37405600000,5.354825,766573171000,14509300000,1.892748,31439981000,9172900000,29.175908,277078200000,4743300000,1.711899,69723700000,1928300000,2.765631,2104667000,0,0,85580900000,4242500000,4.957298,332085704000,3595200000,1.08261209582211,0,0,1,0
2241,2018Q2,CENTRAL BANK OF INDIA,1749395800000,387776600000,22.166316,18893300000,0,0,1730502500000,387776600000,22.408324,353306800000,26439400000,7.483411,744158500000,301236300000,40.480126,243399300000,36296800000,14.91245,389637900000,23804100000,6.109288,,,,217146700000,8193500000,3.773256,28794800000,908900000,3.156473,950000000,141187000,14.861789,39883500000,4697700000,11.778555,102862900000,9862813000,9.58830929324373,0,0,1,0
2242,2018Q2,CORPORATION BANK,1247318723000,217532164000,17.439982,14552999000,0,0,1232765723000,217532164000,17.645864,224560026000,16477590000,7.337722,659460300000,158993999000,24.109715,146610371000,28052791000,19.134247,202135026000,14007784000,6.929914,,,,136961391000,6134096000,4.478705,16010291000,1165067000,7.276988,770941000,70055000,9.086947,15928032000,1070831000,6.722934,32464371000,5567735000,17.1502937789862,0,0,1,0
2243,2018Q2,DENA BANK,699168825000,158661095000,22.692816,7737380000,0,0,691431445000,158661095000,22.946757,126601114000,21812742000,17.229502,349825868000,119295876000,34.101502,130175052000,12051270000,9.257742,80305800000,3277547000,4.081333,4523611000,2223660000,49.156747,18362900000,359478000,1.957632,9414300000,439818000,4.671808,3233000,3141000,97.154346,5173100000,562937000,10.882005,47352267000,1912173000,4.03818680951431,0,0,1,0
2244,2018Q2,IDBI BANK LIMITED,1726750742000,482267902000,27.929214,9141101000,0,0,1717609642000,482267902000,28.077853,176742337000,21511371000,12.171035,879790667000,421599130000,47.920391,265276221000,32703613000,12.328136,369688673000,5020657000,1.358077,26111744000,1433131000,5.488454,327356383000,3808741000,1.163485,13637863000,227664000,1.669352,504200000,232000,0.046013,8894174000,452620000,5.088949,19296053000,531400000,2.75393107595631,0,1,1,0
2245,2018Q2,INDIAN BANK,1580619546000,115318627000,7.295786,,0,,1580619546000,115318627000,7.295786,341357698000,7875481000,2.307105,603759650000,91919703000,15.224552,217047145000,7904426000,3.641801,250536256000,6939514000,2.769864,167918797000,679503000,0.404662,147936499000,2753414000,1.861213,15415889000,265377000,1.721451,38417955000,100973000,0.262828,33326321000,3543929000,10.634024,15439592000,275821000,1.7864526471943,0,0,1,0
2246,2018Q2,INDIAN OVERSEAS BANK,1383570215000,363975448000,26.306973,8400112000,0,0,1375170103000,363975448000,26.467667,310565400000,40854621000,13.154917,581676200000,276798192000,47.586302,238458800000,41809297000,17.533132,244469703000,4513338000,1.846175,0,0,,132510000000,3065242000,2.313216,27181800000,805778000,2.964403,753100000,0,0,46510100000,401927000,0.864171,37514703000,240391000,0.640791425164688,0,0,1,0
2247,2018Q2,ORIENTAL BANK OF COMMERCE,1461587400000,261412800000,17.88554,14412000000,0,0,1447175400000,261412800000,18.063657,220535297000,39267647000,17.805606,438233467000,170544262000,38.916303,542130408000,46146529000,8.512072,246240744000,5454362000,2.215053,35484000,0,0,128511015000,3084498000,2.400182,18357585000,580488000,3.162115,0,0,,14089676000,1144501000,8.122976,85282468000,644875000,0.756163623219722,0,0,1,0
2248,2018Q2,PUNJAB AND SIND BANK,698030399000,73634079000,10.548836,15843671000,0,0,682186728000,73634079000,10.79383,95210372000,8720352000,9.159036,231670655000,42014765000,18.135558,272640312000,16977349000,6.227013,82665389000,5921613000,7.163352,,,,52723817000,3875235000,7.350065,11983795000,976475000,8.148295,0,0,,3164407000,231437000,7.313756,14793370000,838466000,5.66784985436043,0,0,1,0
2249,2018Q2,PUNJAB NATIONAL BANK,4208660188000,806951656000,19.1736,34042686000,0,0,4174617502000,806951656000,19.329954,903110707000,110341630000,12.217952,1437072466000,511430949000,35.58839,1216872773000,151286415000,12.432394,617561556000,33892662000,5.488143,,,,365418672000,16695751000,4.568938,57593306000,3836821000,6.661922,2586885000,355312000,13.735129,52999080000,8447865000,15.939645,138963613000,4556913000,3.27921309875557,0,0,1,0
2250,2018Q2,STATE BANK OF INDIA,68937736536000,8362462400000,48.521828,828160000000,0,0,68109576536000,8362462400000,49.111816,11209089112000,822011496000,29.333748,26508960000000,6680733516000,100.807176,7999130164000,567972916000,28.401732,22392397260000,291744472000,5.211492,,,,12808197640000,126327536000,3.945208,2674886868000,33331524000,4.984364,,0,,818710432000,68200956000,33.32116,6090602320000,63884456000,4.19560842383156,0,0,1,0
2251,2018Q2,SYNDICATE BANK,1748675800000,242538920000,13.869862,15528600000,0,0,1733147200000,242538920000,13.994133,319831400000,46289057000,14.472956,494236668000,113995142000,23.06489,560808632000,65712848000,11.717517,358270500000,16541873000,4.617146,,,,174251700000,6495216000,3.727491,29663700000,1986180000,6.695658,762500000,79122000,10.376656,29982300000,3863600000,12.88627,123610300000,4117755000,3.33123938700901,0,0,1,0
2252,2018Q2,UCO BANK,1040161302000,289062700000,27.79018,13030100000,0,0,1027131203000,289062700000,28.142724,150001400000,32364585000,21.576189,443275400000,215828500000,48.689483,175783428000,23534750000,13.388492,217348700000,17161300000,7.895745,40722275000,173565000,0.426216,126172500000,8171100000,6.476134,13561900000,1498700000,11.050811,0,0,,12630200000,3641000000,28.82773,64984100000,3850500000,5.92529557230153,0,0,1,0
2253,2018Q2,UNION BANK OF INDIA,2988261126000,476566200000,15.947944,74285900000,0,0,2913975200000,476566200000,16.354504,452510900000,33259700000,7.350033,1196922600000,359634600000,30.046605,813097500000,70737800000,8.699793,422750700000,12850600000,3.039758,28693500000,83500000,0.291007,253756300000,7558500000,2.978645,40054500000,1035700000,2.585727,7300000,3200000,43.835616,32928700000,2182700000,6.628564,96003900000,2070500000,2.1566832180776,0,0,1,0
2254,2018Q2,UNITED BANK OF INDIA,667429783000,151692044000,22.727791,8025500000,0,0,659404283000,151692044000,23.004407,104173900000,9302900000,8.930164,246203983000,114856944000,46.651132,191802800000,24355500000,12.698198,117223600000,3176700000,2.709949,,0,,88502800000,1806100000,2.040726,7863100000,349700000,4.447355,0,0,,4048900000,476700000,11.773568,16808800000,544200000,3.23758983389653,0,0,1,0
2255,2018Q2,VIJAYA BANK,1223477666000,75791120000,6.194729,8992241000,0,0,1214485425000,75791120000,6.240595,162448772000,6635279000,4.084536,436653294000,57792675000,13.235369,203459595000,8664021000,4.25835,379929543000,2699145000,0.710433,31994221000,0,0,153278715000,1777063000,1.159367,49912254000,432506000,0.866533,0,0,,15363248000,231680000,1.508014,161375326000,257896000,0.159811296058977,0,0,1,0
2256,2018Q2,AU SMALL FINANCE BANK LIMITED,153883046000,3335008000,2.167235,0,0,,153883046000,3335008000,2.167235,18417323000,536517000,2.913111,11637831000,230669000,1.982062,113830218000,2489918000,2.187396,9997674000,77904000,0.779221,,,,43633000,0,0,7881445000,74286000,0.942543,0,0,,0,0,,2072596000,3618000,0.174563687279142,0,0,0,1
2257,2018Q2,CAPITAL SMALL FINANCE BANK LIMITED,19391787000,227099000,1.171109,,0,,19391787000,227099000,1.171109,7630783000,63493000,0.832064,982955000,0,0,6642994000,0,0,2202962000,5044000,0.228964,1932093000,158562000,8.206748,1294554000,0,0,843065000,3812000,0.45216,0,0,,0,0,,65343000,1232000,1.88543531824373,0,0,0,1
2258,2018Q2,EQUITAS SMALL FINANCE BANK LIMITED,83903912000,2386965000,2.844879,,0,,85392721000,2386965000,2.795279,16621050000,87246000,0.524913,,0,,29559911000,1759529000,5.952416,39211760000,540190000,1.377622,,,,2899166000,188348000,6.496627,,0,,,0,,,0,,36312594000,351842000,0.968925546877758,0,0,0,1
2259,2018Q2,ESAF SMALL FINANCE BANK LIMITED,34429466000,1124962000,3.26744,,0,,34429466000,1124962000,3.26744,19981008000,0,0,7879575000,0,0,96387000,0,0,6472496000,1124962000,17.380652,,,,611757000,0,0,1023000,0,0,,0,,345046000,0,0,5514670000,1124962000,20.3994436657135,0,0,0,1
2260,2018Q2,FINCARE SMALL FINANCE BANK LIMITED,18482066000,286510000,1.550205,,0,,18482066000,286510000,1.550205,8588631000,92465000,1.076598,,0,,1374139000,0,0,8519296000,194045000,2.277712,,,,,0,,,0,,,0,,,0,,8519296000,194045000,2.27771167946272,0,0,0,1
2261,2018Q2,JANA SMALL FINANCE BANK LIMITED,74305662000,32414069000,43.62261,,0,,74305662000,32414069000,43.62261,4100740000,1281718000,31.255773,3023763000,585036000,19.347945,3431313000,175917000,5.126813,63749846000,30371398000,47.641524,,,,34460000,7748000,22.484039,0,0,,0,0,,0,0,,63715386000,30363650000,47.6551299555809,0,0,0,1
2262,2018Q2,NORTH EAST SMALL FINANCE BANK LIMITED,11200973000,93305000,0.833008,,0,,11200972000,93305000,0.833008,2722540000,15934000,0.585262,7147588000,69093000,0.966662,1055952000,7527000,0.712816,274892000,751000,0.273198,,,,,0,,,0,,,0,,,0,,274892000,751000,0.273198201475489,0,0,0,1
2263,2018Q2,SURYODAY SMALL FINANCE BANK LIMITED,18667778000,610249000,3.268996,,0,,18667779000,610249000,3.268996,7750590000,99820000,1.287902,82549000,3618000,4.382851,10237312000,497644000,4.861081,586311000,8621000,1.47038,11017000,546000,4.955977,505057000,8306000,1.644567,,0,,,0,,,0,,81254000,315000,0.387673222241367,0,0,0,1
2264,2018Q2,UJJIVAN SMALL FINANCE BANK LIMITED,77869952000,2075591000,2.665458,,0,,77869952000,2075591000,2.665458,17640242000,351457000,1.992359,3429689000,64295000,1.87466,17909668000,1117398000,6.239077,38890353000,542441000,1.394796,,,,11574819000,269995000,2.332607,,0,,,0,,,0,,27315534000,272446000,0.997403162610696,0,0,0,1
2265,2018Q2,UTKARSH SMALL FINANCE BANK LIMITED,33411618000,530578000,1.588005,,0,,33411618000,530578000,1.588005,19039478000,291453000,1.530783,1338088000,21049000,1.573065,12121382000,183079000,1.510381,912670000,34997000,3.834573,,,,197929000,69000,0.034861,943000,0,0,,0,,6943000,3000,0.043209,706855000,34925000,4.94090018462061,0,0,0,1
2266,2018Q3,AB BANK LIMITED,999000000,0,0,,0,,999000000,0,0,,0,,265900000,0,0,,0,,,0,,733100000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2267,2018Q3,ABU DHABI COMMERCIAL BANK PJSC,14309579000,366113000,2.558517,0,0,,14309579000,366113000,2.558517,0,0,,8385372000,365831000,4.362728,5901755000,0,0,22452000,282000,1.256013,0,0,,11012000,0,0,0,0,,0,0,,0,0,,11440000,282000,2.46503496503496,1,0,0,0
2268,2018Q3,AMERICAN EXPRESS BANKING CORP.,53600870000,1486586000,2.773436,,0,,53600870000,1486586000,2.773436,,0,,9662066000,546317000,5.654246,16917969000,237731000,1.405198,27020835000,702538000,2.599986,,,,0,0,,0,0,,27020751000,702538000,2.599994,0,0,,84000,0,0,1,0,0,0
2269,2018Q3,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,22691510000,0,0,,0,,22691510000,0,0,,0,,12164009000,0,0,10527501000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2270,2018Q3,"BANK OF AMERICA , NATIONAL ASSOCIATION",157817840000,0,0,,0,,157817840000,0,0,,0,,94489520000,0,0,63328320000,0,0,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2271,2018Q3,BANK OF BAHRAIN & KUWAIT B.S.C.,18758791000,175362000,0.934826,,0,,18758788000,175362000,0.934826,5158000,0,0,12468281000,166485000,1.335268,5730732000,0,0,554617000,8877000,1.600564,,,,94948000,0,0,,0,,,0,,,0,,459669000,8877000,1.93117221304896,1,0,0,0
2272,2018Q3,BANK OF CEYLON,3319844000,4051000,0.122024,,0,,3319844000,4051000,0.122024,,0,,1389699000,3498000,0.251709,1884230000,553000,0.029349,45915000,0,0,,,,16165000,0,0,,0,,,0,,471000,0,0,29279000,0,0,1,0,0,0
2273,2018Q3,BANK OF NOVA SCOTIA,29937154000,940249000,3.140743,,0,,29937154000,940249000,3.140743,0,0,,29383677000,936634000,3.1876,423845000,0,0,,0,,129632000,3615000,2.788663,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2274,2018Q3,BARCLAYS BANK PLC,121410482000,809110000,0.666425,,0,,121410481000,809110000,0.666425,,0,,53855450000,809110000,1.502373,67447502000,0,0,76509000,0,0,31020000,0,0,,0,,,0,,,0,,,0,,76509000,0,0,1,0,0,0
2275,2018Q3,BNP PARIBAS,170054872000,68987000,0.040567,0,0,,170054872000,68987000,0.040567,676791000,0,0,85693085000,0,0,77530022000,68987000,0.088981,6133359000,0,0,21615000,0,0,0,0,,0,0,,0,0,,0,0,,6133359000,0,0,1,0,0,0
2276,2018Q3,CITIBANK N.A,592227050000,8625189000,1.456399,0,0,,592227050000,8625189000,1.456399,70603928000,869448000,1.231444,203158215000,1833708000,0.902601,114448574000,808293000,0.70625,204016333000,5113740000,2.506535,0,0,,44215379000,2400064000,5.42812,0,0,,113057524000,2321321000,2.053221,0,0,,46743430000,392355000,0.83937999415105,1,0,0,0
2277,2018Q3,COOPERATIEVE RABOBANK U.A.,36253609000,2364162000,6.521177,,0,,36253609000,2364162000,6.521177,,0,,18961005000,1514162000,7.985663,17292604000,850000000,4.915396,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2278,2018Q3,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,56740936000,3806330000,6.708261,0,0,,56740936000,3806330000,6.708261,0,0,,50682764000,3806330000,7.510107,6058172000,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2279,2018Q3,CREDIT SUISSE AG,14299179000,2600000000,18.182862,0,0,,14299179000,2600000000,18.182862,0,0,,6451165000,0,0,7848014000,2600000000,33.129401,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2280,2018Q3,"CTBC BANK CO., LTD.",7729003000,38118000,0.493181,,0,,7729003000,38118000,0.493181,200000000,0,0,4373284000,38118000,0.87161,3150000000,0,0,5719000,0,0,,,,1438000,0,0,1722000,0,0,,0,,,0,,2559000,0,0,1,0,0,0
2281,2018Q3,DBS BANK INDIA LTD.,203432824000,7812383000,3.840277,,0,,203432824000,7812383000,3.840277,1245644000,0,0,121218143000,6318276000,5.212319,66559804000,1424132000,2.139628,14409233000,69975000,0.485626,,,,11682322000,36660000,0.313807,,0,,,0,,,0,,2726911000,33315000,1.2217120397402,1,0,0,0
2282,2018Q3,DEUTSCHE BANK AG,457587634000,13176705000,2.879603,0,0,,457587634000,13176705000,2.879603,0,0,,196939497000,8302039000,4.215528,175609015000,1125601000,0.64097,85039122000,3749065000,4.408636,,,,10788849000,333020000,3.086706,0,0,,0,0,,0,0,,74250273000,3416045000,4.60071709096612,1,0,0,0
2283,2018Q3,DOHA BANK Q.P.S.C,9319800000,88800000,0.95281,,0,,9319800000,88800000,0.95281,,0,,1260400000,0,0,8031800000,88800000,1.105605,27600000,0,0,,,,19700000,0,0,,0,,,0,,,0,,7900000,0,0,1,0,0,0
2284,2018Q3,EMIRATES NBD BANK (P.J.S.C.),10323596000,0,0,,0,,10323596000,0,0,,0,,2202667000,0,0,8120929000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2285,2018Q3,FIRST ABU DHABI BANK PJSC,1000000000,0,0,,0,,1000000000,0,0,,0,,1000000000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2286,2018Q3,FIRSTRAND BANK LTD,2385753000,0,0,,0,,2385753000,0,0,,0,,1268420000,0,0,1117333000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2287,2018Q3,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,589668226000,9665856000,1.639202,0,0,,589668226000,9665856000,1.639202,29328531000,0,0,221686038000,4002157000,1.805327,237900015000,2648338000,1.113215,100753642000,3015361000,2.992806,,,,75698851000,2505510000,3.309839,0,0,,13659073000,379781000,2.78043,0,0,,11395718000,130070000,1.14139363574985,1,0,0,0
2288,2018Q3,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,11475017000,524644000,4.572054,,0,,11475017000,524644000,4.572054,,0,,1875757000,524644000,27.969721,9599260000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2289,2018Q3,INDUSTRIAL BANK OF KOREA,1759238000,0,0,,0,,1759237000,0,0,,0,,484167000,0,0,1275070000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2290,2018Q3,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,112881686000,0,0,0,0,,112881686000,0,0,0,0,,68596340000,0,0,44285346000,0,0,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2291,2018Q3,KEB HANA BANK,4566762000,405097000,8.870552,,0,,4566762000,405097000,8.870552,,0,,4566762000,405097000,8.870552,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2292,2018Q3,KRUNG THAI BANK PUBLIC COMPANY LIMITED,16092000,0,0,,0,,16093000,0,0,,0,,,0,,,0,,,0,,16093000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2293,2018Q3,MASHREQ BANK PSC,2716633000,0,0,0,0,,2716633000,0,0,0,0,,2716633000,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2294,2018Q3,MIZUHO BANK LTD,109501317000,63400000,0.057899,,0,,109501317000,63400000,0.057899,,0,,66594995000,63400000,0.095202,42850034000,0,0,,0,,56288000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2295,2018Q3,MUFG Bank Ltd,118060149000,700000000,0.592918,,0,,118060149000,700000000,0.592918,48429000,0,0,65553938000,0,0,52442240000,700000000,1.334802,,0,,15542000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2296,2018Q3,NATIONAL AUSTRALIA BANK,400000000,0,0,,0,,400000000,0,0,,0,,400000000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
