,Quarter,Banks,R. Infrastructure_nan,R.a Transport (a.1 to a.8)_nan,R.a.5 Railways_nan,R.a.6 Urban Public Transport (except rolling stock in case of urban road transport)_nan,R.a.7 Shipyards_nan,R.a.8 Logistics Infrastructure_nan,R.b.1.1 Central Govt PSUs_nan,R.b. Energy (b.1 to b.6)_nan, R.b.1 Electricity Generation_nan,R.b.2.1 Central Govt PSUs_nan,R.b.2.2 State Electricity Boards_nan,R.b.2 Electricity Transmission_nan,R.b.2.2 Others_nan,R.b.3.1 Central Govt PSUs_nan,R.b.3.2 State Govt PSUs (incl. SEBs)_nan,R.b.3 Electricity Distribution_nan,R.b.4 Oil (storage and pipeline)_nan,R.b.5 Oil/Gas/Liquefied Natural Gas (LNG) storage facility_nan,R.b.6 Others_nan,R.c.1 Solid Waste Management_nan,R.c. Water and Sanitation (c.1 to c.7)_nan,R.c.3 Water treatment plants_nan,R.c.4 Water sanitation_nan,"R.c.5 Irrigation (dams, channels, embankments etc)_nan",R.c.6 Storm Water Drainage System_nan,R.c.7 Slurry Pipelines_nan,"R.d. Communication (d.1 to
d.3)_nan",R.d.2 Telecommunication towers_nan,R.e. Social and Commercial Infrastructure (e.1 to e.12)_nan,R.e.1 Education Institutions (capital stock)_nan,R.e.2 Hospitals (capital stock)_nan,R.e.3 Tourism - Three-star or higher category classified hotels located outside cities with population of more than 1 million_nan,R.e.4 Social &amp; Commercial Infrastructure_nan,R.e.5 Fertilizer (Capital investment)_nan,R.e.6 Post harvest storage infrastructure for agriculture and horticultural produce including cold storage_nan,R.e.7 Terminal markets_nan,R.e.8 Soil-testing laboratories_nan,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
84,2012Q4,ABU DHABI COMMERCIAL BANK PJSC,72182000,0,0,0,,,,72182000,0,,0,0,0,,,72182000,0,0,72182000,,0,,0,,,,12060600000,12060600000,0,,,,0,,,,,1,0,0,0
85,2012Q4,AMERICAN EXPRESS BANKING CORP.,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,1724200000,1724200000,0,,,,0,,,,,1,0,0,0
86,2012Q4,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
87,2012Q4,"BANK OF AMERICA , NATIONAL ASSOCIATION",4500000000,0,0,0,,,,4500000000,0,,0,4500000000,4500000000,,,0,0,0,0,,0,,0,,,,77231823000,77231823000,0,,,,0,,,,,1,0,0,0
88,2012Q4,BANK OF BAHRAIN & KUWAIT B.S.C.,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
89,2012Q4,BANK OF CEYLON,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
90,2012Q4,BANK OF NOVA SCOTIA,584965000,0,0,0,,,,584965000,0,,0,584965000,584965000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
91,2012Q4,BARCLAYS BANK PLC,2800616000,499400000,0,499400000,,,,2301216000,0,,0,800206000,800206000,,,1501010000,0,1010000,1500000000,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
92,2012Q4,BNP PARIBAS,528800000,0,0,0,,,,528800000,0,,0,500000000,500000000,,,28800000,0,0,28800000,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
93,2012Q4,CITIBANK N.A,15944721000,1342474000,0,1342474000,,,,14602247000,0,,0,14602247000,14602247000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
94,2012Q4,COMMONWEALTH BANK OF AUSTRALIA,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
95,2012Q4,COOPERATIEVE RABOBANK U.A.,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
96,2012Q4,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,192763000,0,0,0,,,,13000,13000,,13000,0,0,,,0,0,0,0,,192750000,,192750000,,,,3000000000,3000000000,0,,,,0,,,,,1,0,0,0
97,2012Q4,CREDIT SUISSE AG,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
98,2012Q4,"CTBC BANK CO., LTD.",105094000,0,0,0,,,,105094000,0,,0,0,0,,,105094000,0,0,105094000,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
99,2012Q4,DBS BANK INDIA LTD.,3836812000,0,0,0,,,,3836812000,0,,0,2113333000,2113333000,,,1723479000,95916000,0,1627563000,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
100,2012Q4,DEUTSCHE BANK AG,2991325000,0,0,0,,,,2991325000,0,,0,2991325000,2991325000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
101,2012Q4,FIRSTRAND BANK LTD,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
102,2012Q4,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,9460300000,4972000000,0,4972000000,,,,4479600000,0,,0,4465300000,4465300000,,,14300000,0,0,14300000,,0,,0,,,,0,0,8700000,,,,8700000,,,,,1,0,0,0
103,2012Q4,HSBC BANK OMAN S.A.O.G.,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
104,2012Q4,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
105,2012Q4,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
106,2012Q4,KBC BANK NV,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
107,2012Q4,KRUNG THAI BANK PUBLIC COMPANY LIMITED,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
108,2012Q4,MASHREQ BANK PSC,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
109,2012Q4,MIZUHO BANK LTD,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
110,2012Q4,MUFG Bank Ltd,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
111,2012Q4,NATIONAL AUSTRALIA BANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
112,2012Q4,NatWest Markets Plc,179098000,39897000,39897000,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,139201000,,,,139201000,,,,,1,0,0,0
113,2012Q4,SBERBANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
114,2012Q4,SBM BANK (INDIA) LTD.,965119000,965119000,0,965119000,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
115,2012Q4,SHINHAN BANK,364873000,364873000,0,364873000,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
116,2012Q4,SOCIETE GENERALE,500000000,0,0,0,,,,500000000,0,,0,0,0,,,500000000,0,0,500000000,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
117,2012Q4,SONALI BANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
118,2012Q4,STANDARD CHARTERED BANK,10119600000,7346300000,0,7346300000,,,,2773300000,0,,0,380900000,380900000,,,2392400000,0,257800000,2134600000,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
119,2012Q4,UBS AG,1067500000,0,0,0,,,,1067500000,0,,0,1067500000,1067500000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
120,2012Q4,UNITED OVERSEAS BANK LTD,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
121,2012Q4,WOORI BANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
122,2012Q4,AXIS BANK LIMITED,60461900000,0,0,0,,,,60461900000,0,,0,60461900000,60461900000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,0,1,0,0
123,2012Q4,CITY UNION BANK LIMITED,1509000000,102600000,0,102600000,,,,1406400000,452200000,,452200000,0,0,,,954200000,0,0,954200000,,0,,0,,,,0,0,0,,,,0,,,,,0,1,0,0
124,2012Q4,CSB BANK LIMITED,3157200000,0,0,0,,,,3157200000,0,,0,3157200000,3157200000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,0,1,0,0
125,2012Q4,DCB BANK LIMITED,209300000,0,0,0,,,,209300000,0,,0,209300000,209300000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,0,1,0,0
126,2012Q4,FEDERAL BANK LTD,27208500000,0,0,0,,,,20970400000,5026700000,,5026700000,15943700000,15943700000,,,0,0,0,0,,376800000,,376800000,,,,,,5861300000,,,,5861300000,,,,,0,1,0,0
127,2012Q4,HDFC BANK LTD.,62962448000,7494321000,923626000,6570695000,,,,53034148000,0,,0,42272687000,42272687000,,,10761461000,0,9830231000,931230000,,330015000,,330015000,,,,,,2103964000,,,,2103964000,,,,,0,1,0,0
128,2012Q4,ICICI BANK LIMITED,106556102000,237963000,237963000,0,,,,97649433000,8598745000,,8598745000,88560395000,88560395000,,,490293000,0,490293000,0,,306624000,,306624000,,,,,,8362082000,,,,8362082000,,,,,0,1,0,0
129,2012Q4,INDUSIND BANK LTD,14927392000,0,0,0,,,,12417492000,0,,0,12417492000,12417492000,,,0,0,0,0,,0,,0,,,,0,0,2509900000,,,,2509900000,,,,,0,1,0,0
130,2012Q4,ING VYSYA BANK LTD,8440500000,0,0,0,,,,4270200000,0,,0,3366100000,3366100000,,,904100000,0,0,904100000,,624600000,,624600000,,,,10141000,10141000,3545700000,,,,3545700000,,,,,0,1,0,0
131,2012Q4,JAMMU & KASHMIR BANK LTD,52015100000,4600000,4600000,0,,,,18874600000,0,,0,18874600000,18874600000,,,0,0,0,0,,0,,0,,,,,,33135900000,,,,33135900000,,,,,0,1,0,0
132,2012Q4,KARNATAKA BANK LTD,19365818000,3935000,3935000,0,,,,15278133000,8302005000,,8302005000,5402801000,5402801000,,,1573327000,0,0,1573327000,,264746000,,264746000,,,,0,0,3819004000,,,,3819004000,,,,,0,1,0,0
133,2012Q4,KARUR VYSYA BANK LTD,20325003000,0,0,0,,,,16606728000,9629542000,,9629542000,6977186000,6977186000,,,0,0,0,0,,0,,0,,,,0,0,3718275000,,,,3718275000,,,,,0,1,0,0
134,2012Q4,KOTAK MAHINDRA BANK LTD.,16781777000,5954510000,0,5954510000,,,,10677429000,3844822000,,3844822000,5657706000,5657706000,,,1174901000,0,0,1174901000,,0,,0,,,,20249144000,20249144000,149838000,,,,149838000,,,,,0,1,0,0
135,2012Q4,LAKSHMI VILAS BANK LTD,5351476000,0,0,0,,,,2653361000,2653361000,,2653361000,0,0,,,0,0,0,0,,0,,0,,,,13891341000,13891341000,2698115000,,,,2698115000,,,,,0,1,0,0
136,2012Q4,NAINITAL BANK LTD,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,0,1,0,0
137,2012Q4,RBL BANK LIMITED,3236280000,1873499000,0,1873499000,,,,1362781000,0,,0,552868000,552868000,,,809913000,0,0,809913000,,0,,0,,,,0,0,0,,,,0,,,,,0,1,0,0
138,2012Q4,SOUTH INDIAN BANK LTD,30700243000,317273000,317273000,0,,,,26971659000,4056787000,,4056787000,22540329000,22540329000,,,374543000,0,374543000,0,,0,,0,,,,,,3411311000,,,,3411311000,,,,,0,1,0,0
139,2012Q4,TAMILNAD MERCANTILE BANK LTD,7643471000,0,0,0,,,,7643471000,7643471000,,7643471000,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,0,1,0,0
140,2012Q4,THE DHANALAKSHMI BANK LTD,2200802000,279507000,255000000,24507000,,,,1921295000,28830000,,28830000,1192912000,1192912000,,,699553000,699553000,0,0,,0,,0,,,,0,0,0,,,,0,,,,,0,1,0,0
141,2012Q4,YES BANK LTD.,42813700000,5076600000,5076600000,0,,,,20819400000,0,,0,19763500000,19763500000,,,1055900000,14200000,1041700000,0,,1612200000,,1612200000,,,,730654000,730654000,15305500000,,,,15305500000,,,,,0,1,0,0
142,2012Q4,ALLAHABAD BANK,147039725000,0,0,0,,,,147039725000,76543637000,,76543637000,70496088000,70496088000,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,0,0,1,0
143,2012Q4,ANDHRA BANK,134439400000,1816100000,1816100000,0,,,,121244000000,18738700000,,18738700000,53305000000,53305000000,,,49200300000,0,2056300000,47144000000,,3308400000,,3308400000,,,,0,0,8070900000,,,,8070900000,,,,,0,0,1,0
144,2012Q4,BANK OF BARODA,161624230000,9358100000,118689000,9239411000,,,,148170715000,52197958000,,52197958000,95972757000,95972757000,,,0,0,0,0,,1512053000,,1512053000,,,,0,0,2583362000,,,,2583362000,,,,,0,0,1,0
145,2012Q4,BANK OF INDIA,210499179000,0,0,0,,,,210499179000,0,,0,126601943000,126601943000,,,83897236000,0,0,83897236000,,0,,0,,,,,,0,,,,0,,,,,0,0,1,0
146,2012Q4,BANK OF MAHARASHTRA,80564724000,61879000,13883000,47996000,,,,80502845000,59912100000,,59912100000,20590745000,20590745000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,0,0,1,0
147,2012Q4,CANARA BANK,294521300000,0,0,0,,,,294180600000,156223000000,,156223000000,126147800000,126147800000,,,11809800000,0,5629000000,6180800000,,340700000,,340700000,,,,,,0,,,,0,,,,,0,0,1,0
148,2012Q4,CENTRAL BANK OF INDIA,249387291000,1701790000,1701790000,0,,,,239508716000,188629498000,,188629498000,48190243000,48190243000,,,2688975000,576900000,1565716000,546359000,,0,,0,,,,0,0,8176785000,,,,8176785000,,,,,0,0,1,0
149,2012Q4,CORPORATION BANK,120534444000,2496850000,0,2496850000,,,,104052380000,71809005000,,71809005000,31766824000,31766824000,,,476551000,0,476551000,0,,826694000,,826694000,,,,6684700000,6684700000,13158520000,,,,13158520000,,,,,0,0,1,0
150,2012Q4,DENA BANK,98208554000,1655000,1655000,0,,,,98140264000,57588300000,,57588300000,40551964000,40551964000,,,0,0,0,0,,66635000,,66635000,,,,0,0,0,,,,0,,,,,0,0,1,0
151,2012Q4,IDBI BANK LIMITED,221059281000,6047281000,0,6047281000,,,,214066172000,65842794000,,65842794000,104598338000,104598338000,,,43625040000,0,92528000,43532512000,,945828000,,945828000,,,,,,0,,,,0,,,,,0,1,1,0
152,2012Q4,INDIAN BANK,149709800000,0,0,0,,,,115595500000,69890200000,,69890200000,45705300000,45705300000,,,0,0,0,0,,0,,0,,,,1272500000,1272500000,34114300000,,,,34114300000,,,,,0,0,1,0
153,2012Q4,INDIAN OVERSEAS BANK,128052000000,11052000000,0,11052000000,,,,117000000000,0,,0,117000000000,117000000000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,0,0,1,0
154,2012Q4,ORIENTAL BANK OF COMMERCE,156555600000,7184900000,0,7184900000,,,,140989500000,89631600000,,89631600000,51334600000,51334600000,,,23300000,0,23300000,0,,1558800000,,1558800000,,,,0,0,6822400000,,,,6822400000,,,,,0,0,1,0
155,2012Q4,PUNJAB AND SIND BANK,144639793000,4611543000,496172000,4115371000,,,,109866535000,66880500000,,66880500000,42985950000,42985950000,,,85000,0,85000,0,,1552677000,,1552677000,,,,,,28609038000,,,,28609038000,,,,,0,0,1,0
156,2012Q4,PUNJAB NATIONAL BANK,280972004000,2367868000,721900000,1645968000,,,,278347476000,82317600000,,82317600000,194185300000,194185300000,,,1844576000,0,1841587000,2989000,,76671000,,76671000,,,,12107700000,12107700000,179989000,,,,179989000,,,,,0,0,1,0
157,2012Q4,STATE BANK OF BIKANER AND JAIPUR,44800046000,3926000,3926000,0,,,,44623488000,25454424000,,25454424000,1132387000,1132387000,,,18036677000,0,1353260000,16683417000,,0,,0,,,,0,0,172632000,,,,172632000,,,,,0,0,1,0
158,2012Q4,STATE BANK OF HYDERABAD,51926056000,0,0,0,,,,51926056000,0,,0,51926056000,51926056000,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,0,0,1,0
159,2012Q4,STATE BANK OF INDIA,519707700000,18697000000,0,18697000000,,,,499540000000,20987100000,,20987100000,478552900000,478552900000,,,0,0,0,0,,1470700000,,1470700000,,,,0,0,0,,,,0,,,,,0,0,1,0
160,2012Q4,STATE BANK OF MYSORE,35003069000,0,0,0,,,,35003069000,0,,0,35003069000,35003069000,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,0,0,1,0
161,2012Q4,STATE BANK OF PATIALA,50803000000,538600000,3000000,535600000,,,,50250200000,29555700000,,29555700000,20308300000,20308300000,,,386200000,0,0,386200000,,14200000,,14200000,,,,14121273000,14121273000,0,,,,0,,,,,0,0,1,0
162,2012Q4,STATE BANK OF TRAVANCORE,43612341000,838148000,0,838148000,,,,39118066000,5753210000,,5753210000,32396666000,32396666000,,,968190000,556339000,411851000,0,,0,,0,,,,1022736000,1022736000,3656127000,,,,3656127000,,,,,0,0,1,0
163,2012Q4,SYNDICATE BANK,113449700000,281500000,281500000,0,,,,113168200000,71261500000,,71261500000,37022100000,37022100000,,,4884600000,0,4884600000,0,,0,,0,,,,12992706000,12992706000,0,,,,0,,,,,0,0,1,0
164,2012Q4,UCO BANK,152075400000,8467800000,0,8467800000,,,,143587800000,42389700000,,42389700000,75965100000,75965100000,,,25233000000,0,0,25233000000,,0,,0,,,,,,19800000,,,,19800000,,,,,0,0,1,0
165,2012Q4,UNION BANK OF INDIA,214157700000,0,0,0,,,,213165400000,118387200000,,118387200000,91947200000,91947200000,,,2831000000,1003800000,1827200000,0,,992300000,,992300000,,,,0,0,0,,,,0,,,,,0,0,1,0
166,2012Q4,UNITED BANK OF INDIA,100986800000,21383200000,0,21383200000,,,,79603600000,0,,0,79603600000,79603600000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,0,0,1,0
167,2012Q4,VIJAYA BANK,156639278000,0,0,0,,,,144094582000,115405115000,,115405115000,22559944000,22559944000,,,6129523000,4059187000,2070336000,0,,2669238000,,2669238000,,,,,,9875458000,,,,9875458000,,,,,0,0,1,0
168,2013Q1,AB BANK LIMITED,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
169,2013Q1,ABU DHABI COMMERCIAL BANK PJSC,29987000,29987000,0,29987000,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
170,2013Q1,AMERICAN EXPRESS BANKING CORP.,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
171,2013Q1,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,11722500000,11722500000,0,,,,0,,,,,1,0,0,0
172,2013Q1,"BANK OF AMERICA , NATIONAL ASSOCIATION",4500000000,0,0,0,,,,4500000000,0,,0,4500000000,4500000000,,,0,0,0,0,,0,,0,,,,1744000000,1744000000,0,,,,0,,,,,1,0,0,0
173,2013Q1,BANK OF BAHRAIN & KUWAIT B.S.C.,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
174,2013Q1,BANK OF CEYLON,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,61668115000,61668115000,0,,,,0,,,,,1,0,0,0
175,2013Q1,BANK OF NOVA SCOTIA,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
176,2013Q1,BARCLAYS BANK PLC,1969695000,250000000,0,250000000,,,,1500000000,0,,0,1500000000,1500000000,,,0,0,0,0,,0,,0,,,,0,0,219695000,,,,219695000,,,,,1,0,0,0
177,2013Q1,BNP PARIBAS,1219700000,0,0,0,,,,1219700000,0,,0,1219700000,1219700000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
178,2013Q1,CITIBANK N.A,8673093000,1235158000,0,1235158000,,,,7437935000,0,,0,7424325000,7424325000,,,13610000,0,13610000,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
179,2013Q1,COMMONWEALTH BANK OF AUSTRALIA,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
180,2013Q1,COOPERATIEVE RABOBANK U.A.,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
181,2013Q1,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
182,2013Q1,CREDIT SUISSE AG,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
183,2013Q1,"CTBC BANK CO., LTD.",0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,3000000000,3000000000,0,,,,0,,,,,1,0,0,0
184,2013Q1,DBS BANK INDIA LTD.,3897718000,0,0,0,,,,3897718000,0,,0,1955011000,1955011000,,,1942707000,568999000,0,1373708000,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
185,2013Q1,DEUTSCHE BANK AG,5529484000,0,0,0,,,,5529484000,0,,0,5529484000,5529484000,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
186,2013Q1,FIRSTRAND BANK LTD,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
187,2013Q1,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,8249600000,3887600000,0,3887600000,,,,4362000000,0,,0,4299700000,4299700000,,,62300000,0,0,62300000,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
188,2013Q1,HSBC BANK OMAN S.A.O.G.,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
189,2013Q1,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,1100000000,1100000000,0,1100000000,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
190,2013Q1,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
191,2013Q1,KBC BANK NV,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
192,2013Q1,KRUNG THAI BANK PUBLIC COMPANY LIMITED,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
193,2013Q1,MASHREQ BANK PSC,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
194,2013Q1,MIZUHO BANK LTD,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
195,2013Q1,MUFG Bank Ltd,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
196,2013Q1,NATIONAL AUSTRALIA BANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
197,2013Q1,NatWest Markets Plc,615520000,38334000,38334000,0,,,,577186000,0,,0,0,0,,,577186000,0,0,577186000,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
198,2013Q1,SBERBANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
199,2013Q1,SBM BANK (INDIA) LTD.,1275368000,1275368000,0,1275368000,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
200,2013Q1,SHINHAN BANK,344099000,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,344099000,,,,344099000,,,,,1,0,0,0
201,2013Q1,SOCIETE GENERALE,150000000,0,0,0,,,,150000000,0,,0,150000000,150000000,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
202,2013Q1,SONALI BANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
203,2013Q1,STANDARD CHARTERED BANK,8230800000,4869400000,0,4869400000,,,,3361400000,0,,0,1283500000,1283500000,,,2077900000,0,80500000,1997400000,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
204,2013Q1,SUMITOMO MITSUI BANKING CORPORATION,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
205,2013Q1,UBS AG,538600000,0,0,0,,,,538600000,0,,0,538600000,538600000,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
206,2013Q1,UNITED OVERSEAS BANK LTD,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
207,2013Q1,WESTPAC BANKING CORPORATION,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,1,0,0,0
208,2013Q1,WOORI BANK,0,0,0,0,,,,0,0,,0,0,0,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,1,0,0,0
209,2013Q1,AXIS BANK LIMITED,128607400000,59236800000,0,59236800000,,,,69370600000,0,,0,69370600000,69370600000,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,0,1,0,0
210,2013Q1,CITY UNION BANK LIMITED,1224600000,76400000,0,76400000,,,,1148200000,233300000,,233300000,0,0,,,914900000,0,0,914900000,,0,,0,,,,,,0,,,,0,,,,,0,1,0,0
211,2013Q1,CSB BANK LIMITED,2884100000,0,0,0,,,,2884100000,0,,0,2884100000,2884100000,,,0,0,0,0,,0,,0,,,,0,0,0,,,,0,,,,,0,1,0,0
212,2013Q1,DCB BANK LIMITED,196500000,0,0,0,,,,196500000,0,,0,196500000,196500000,,,0,0,0,0,,0,,0,,,,,,0,,,,0,,,,,0,1,0,0
213,2013Q1,FEDERAL BANK LTD,31388700000,0,0,0,,,,26107400000,4993400000,,4993400000,21114000000,21114000000,,,0,0,0,0,,332700000,,332700000,,,,,,4948600000,,,,4948600000,,,,,0,1,0,0
