,Date,Banks,M3 (Including Merger)_nan,1 Components (1.1.+1.2+1.3+1.4)_1.1 Currency with the Public,1 Components (1.1.+1.2+1.3+1.4)_1.2 Demand Deposits with Banks,1 Components (1.1.+1.2+1.3+1.4)_1.3 Time Deposits with Banks,1 Components (1.1.+1.2+1.3+1.4)_1.3 Time Deposits with Banks (Including Merger),1 Components (1.1.+1.2+1.3+1.4)_1.4 ‘Other’ Deposits with Reserve Bank,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1 Net Bank Credit to Government,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1 Net Bank Credit to Government (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1.1 Reserve Bank,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1.2 Other Banks,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1.2 Other Banks (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2 Bank Credit to Commercial Sector,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2 Bank Credit to Commercial Sector (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2.1 Reserve Bank,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2.2 Other Banks,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2.2 Other Banks (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.3 Net Foreign Exchange Assets of Banking Sector,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.4 Government's Currency Liabilities to the Public,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.5 Banking Sectors Net Non-Monetary Liabilities,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.5 Banking Sectors Net Non-Monetary Liabilities (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.5.1 Net Non-Monetary Liabilities of RBI,2 Sources (2.1+2.2+2.3+2.4-2.5)_nan
232,2015-05-01 00:00:00,108254299732000,,14308904885000,9260694403000,84564416878000,,120283567000,31558447545000,,4298265143000,27260182402000,,71575703583000,,60582800000,71515120783000,,23487688279000,195487743000,18563027418000,,8603816609000,
233,2015-04-17 00:00:00,107319088058000,,14321638208000,8946268166000,83958950990000,,92230695000,31720876217000,,4549228215000,27171648002000,,70829492003000,,63753800000,70765738203000,,22530513057000,195487743000,17957280961000,,7999134787000,
234,2015-04-03 00:00:00,108777672736000,,13876149065000,10400513266000,84352970333000,,148040072000,30921761999000,,4038015893000,26883746106000,,73147856157000,,148467300000,72999388857000,,22589934422000,194293255000,18076173096000,,8024839325000,
235,2015-03-31 00:00:00,105501677829000,,13861815568000,8916322821000,82577639522000,,145899918000,30073940484000,,3645231165000,26428709319000,,70497239229000,,148467300000,70348771929000,,22506493967000,194293255000,17770289106000,,7852732657000,
236,2015-03-20 00:00:00,105440153198000,,13862243036000,8916065135000,82572197347000,,89647679000,30067348248000,,3640017742000,26427330506000,,70398969186000,,54646600000,70344322586000,,22325880522000,194283255000,17546328014000,,7972333575000,
237,2015-03-06 00:00:00,105019624736000,,13854186291000,8818278755000,82256099116000,,91060574000,31872612719000,,4826532636000,27046080083000,,70040249935000,,52829100000,69987420835000,,21596854336000,192561419000,18682653672000,,7878384752000,
238,2015-02-20 00:00:00,104093533606000,,13741726099000,8527801855000,81743576052000,,80429600000,31333375133000,,4632592250000,26700782883000,,69300389990000,,60546100000,69239843890000,,21383836319000,192561419000,18116629254000,,8141247148000,
239,2015-02-06 00:00:00,103830571132000,,13629410735000,8401825693000,81715884386000,,83450317000,31329499570000,,4765372721000,26564126849000,,69163074756000,,55886100000,69107188656000,,21030247598000,190806341000,17883057134000,,7934764831000,
240,2015-01-23 00:00:00,103014330667000,,13509932769000,8290752560000,81130156687000,,83488651000,30922008821000,,4594298506000,26327710315000,,68635065528000,,58803500000,68576262028000,,20484810866000,190806341000,17218360889000,,7756316899000,
241,2015-01-09 00:00:00,103061175526000,,13418670141000,8220083827000,81336821137000,,85600421000,31385012598000,,5131625924000,26253386674000,,68592547310000,,60564900000,68531982410000,,20515502411000,188827820000,17620714612000,,8215031668000,
242,2014-12-26 00:00:00,102108420047000,,13264610692000,8539772402000,80222660882000,,81376071000,30760949413850,,5072696839850,25688252574000,,68122145848000,,57462700000,68064683148000,,20837152426930,188827819750,17800655461370,,8613321978520,
243,2014-12-12 00:00:00,101694356835000,,13363308025000,8189149441000,80059475277000,,82424092000,31531916943610,,5658549249610,25873367694000,,67645401056000,,47712800000,67597688256000,,20547046084650,187400000000,18217407249570,,8391478185960,
244,2014-11-28 00:00:00,101656965686000,,13091254893000,8520432435000,79958003541000,,87274817000,31141166747830,,5568154953830,25573011794000,,67440078260000,,42141600000,67397936660000,,20361659085960,187400000000,17473338407790,,8316150011960,
245,2014-11-14 00:00:00,101184197635000,,13215808667000,8238986020000,79649293139000,,80109809000,31267153198900,,5836201495900,25430951703000,,67118860903000,,49760200000,67069100703000,,20229695027960,186120000000,17617631495330,,8288752995430,
246,2014-10-31 00:00:00,101202257622000,,13005174525000,8407222502000,79709201113000,,80659482000,31082123516120,,5659863013120,25422260503000,,67373471981000,,76790200000,67296681781000,,20186527049700,186120000000,17625984925280,,8225582130430,
247,2014-10-17 00:00:00,100567060144000,,13044686388000,8263204974000,79185470819000,,73697963000,31008108308630,,5592636842630,25415471466000,,66784311723000,,77150200000,66707161523000,,20104648076440,184170000000,17514177963860,,8311439493740,
248,2014-10-03 00:00:00,101143110903000,,12854309216000,8660524444000,79545106422000,,83170821000,31456405418500,,6052342052500,25404063366000,,67289378668000,,97960200000,67191418468000,,20002426404130,184170000000,17789269587410,,8214659878740,
249,2014-09-19 00:00:00,99317009118000,,12878383511000,8192999584000,78174597609000,,71028414000,30294596464550,,5227268798550,25067327666000,,66047368548000,,85380900000,65961987648000,,19990566621740,184170000000,17199692516080,,8203486413740,
250,2014-09-05 00:00:00,99684531518000,,12912069781000,8284065959000,78419477357000,,68918421000,31473860311760,,5881326712760,25592533599000,,65871097788000,,58660900000,65812436888000,,19990622590510,182650000000,17833699171880,,8186223083610,
251,2014-08-22 00:00:00,98848104258000,,12924074464000,8114584816000,77744147282000,,65297696000,30141636775120,,5165488776120,24976147999000,,65738934924000,,111150100000,65627784824000,,20057919209540,182650000000,17273036650270,,8269220247610,
252,2014-08-08 00:00:00,98997079428000,,13011971457000,8065955493000,77855644429000,,63508049000,30531571520180,,5548560489180,24983011031000,,65795201535000,,103346100000,65691855435000,,20391875712180,180560000000,17902129339820,,9120425405700,
253,2014-07-25 00:00:00,98189129083000,,12936469419000,8057479134000,77113827760000,,81352770000,29796499079040,,5282527548040,24513971531000,,65647091573000,,114991900000,65532099673000,,20095685351270,180560000000,17530706920010,,8751405535700,
254,2014-07-11 00:00:00,98373160121000,,13130069624000,8060036261000,77108252181000,,74802055000,30069556616140,,5680770481140,24388786135000,,65720012251000,,111811900000,65608200351000,,19889223755530,178890000000,17484522501900,,8716984748220,
255,2014-06-27 00:00:00,97740401456000,,13020037642000,8449870981000,76263665032000,,6827801000,30883968262890,,6645242227890,24238726035000,,65677020194000,,81105748000,65595914446000,,19695726003340,178890000000,18695203004450,,8647586819220,
256,2014-06-13 00:00:00,97506977396000,,13293036852000,8176454064000,76021444170000,,16042310000,31227428627740,,7038095205740,24189333422000,,65315551520000,,78051548000,65237499972000,,19605932741890,176980000000,18818915493520,,8381730264880,
257,2014-05-30 00:00:00,97663511326000,,13091987350000,8460681251000,76089655832000,,21186893000,30989581621130,,6699491299130,24290090322000,,65115444016000,,82909048000,65032534968000,,19438663144750,176980000000,18057157456040,,8266619457880,
258,2014-05-16 00:00:00,97036399245000,,13215726260000,8136140302000,75658338579000,,26194104000,30774521819780,,6502859276780,24271662543000,,64831626651000,,78975548000,64752651103000,,19537854546830,174770000000,18282373772930,,8212930641040,
259,2014-05-02 00:00:00,97079215662000,,12936279473000,8364493517000,75758281738000,,20160934000,30569778866990,,6386567423990,24183211443000,,65085514734000,,89902548000,64995612186000,,19737925593170,174770000000,18488773532330,,8562226738040,
260,2014-04-18 00:00:00,96875351801000,,12909278834000,8273568394000,75669068678000,,23435895000,30550767409310,,6568753166310,23982014243000,,64769274164000,,89902548000,64679371616000,,19630298471300,174770000000,18249758243770,,8625172035040,
261,2014-04-04 00:00:00,97162979427000,,12531455695000,8572305151000,76037450090000,,21768491000,30230079329640,,6201925094640,24028154235000,,65232727816000,,85609848000,65147117968000,,19448446895670,173390000000,17921664614030,,8515918812600,
262,2014-03-31 00:00:00,95173861740480,,12458193039000,8119775308000,74576242202000,,19651191480,30448697486000,,6987078457000,23461619029000,,64452964537000,,88393648000,64364570889000,,19239477021000,173390000000,19140667304000,,8433191259000,
263,2014-03-21 00:00:00,95193606203000,,12533895351000,8093740285000,74548398385000,,17572182000,30020161400970,,6559876465970,23460284935000,,64521006031000,,85397648000,64435608383000,,19150303084250,173363896000,18671228209270,,8715803623600,
264,2014-03-07 00:00:00,94596449894000,,12485552082000,7887198423000,74209089056000,,14610334000,30486736539940,,6870615663940,23616120876000,,63817471261000,,76664148000,63740807113000,,18689210295940,171683961550,18568652164060,,8721726702740,
265,2014-02-21 00:00:00,93638004706000,,12393840011000,7782934641000,73446147680000,,15082375000,30276543700970,,6589505724970,23687037976000,,63066479863000,,78841048000,62987638815000,,18875092419890,171683961550,18751795239040,,8897667144740,
266,2014-02-07 00:00:00,93514635742000,,12374407490000,7682361556000,73444823911000,,13042785000,30170931561630,,6569397965630,23601533596000,,62951310360000,,83270048000,62868040312000,,18851686444000,170190720280,18629483343560,,8871778987490,
267,2014-01-24 00:00:00,92958750012000,,12275213726000,7783641002000,72875557484000,,24337800000,30001271097280,,6601429801280,23399841296000,,62346899817000,,81264048000,62265635769000,,18795018666070,170190720280,18354630288370,,8731924957490,
268,2014-01-10 00:00:00,92804303748000,,12266263026000,7543164039000,72971230933000,,23645749000,29931728435000,,6400909694000,23530818741000,,62152407004000,,73196548000,62079210456000,,18798296726000,168533557000,18246661974000,,8692917356000,
269,2013-12-27 00:00:00,92229922893000,,12136635854000,7735352919000,72333065223000,,24868896000,29616126808000,,6264934467000,23351192341000,,61858764582000,,73386548000,61785378034000,,18988523097000,168533557000,18402025151000,,8814678260000,
270,2013-12-13 00:00:00,92478980397000,,12272106480000,7732769997000,72451365974000,,22737946000,30300926651000,,6761523059000,23539403592000,,61238895538000,,54443048000,61184452490000,,18939356123000,167433285000,18167631200000,,8764361503000,
271,2013-11-29 00:00:00,91825574210000,,12078352477000,7478947675000,72188845225000,,79428833000,30019334967000,,6583859775000,23435475192000,,60837473339000,,38868046000,60798605293000,,18728410052000,167433285000,17927077433000,,8836068926000,
272,2013-11-15 00:00:00,91091720704000,,12282324325000,7339124875000,71430399542000,,39871962000,30304031429000,,7076880434000,23227150995000,,60701955513000,,38203048000,60663752465000,,18411764153000,165558638000,18491589030000,,9017430274000,
273,2013-11-01 00:00:00,91158616224000,,12009637776000,7550851843000,71554496783000,,43629822000,30197293768000,,7088086873000,23109206895000,,60790849781000,,38203048000,60752646733000,,17971785879000,165558638000,17966871842000,,8653566135000,
274,2013-10-18 00:00:00,90048382779000,,11886219382000,7370921057000,70753939995000,,37302345000,29973330054000,,6971670783000,23001659271000,,60357261217000,,38133048000,60319128169000,,17818591811000,165558638000,18266358941000,,8704855480000,
275,2013-10-04 00:00:00,90078818088000,,11594881305000,7595615372000,70850466493000,,37854918000,29629468209000,,6637103219000,22992364990000,,60837940139000,,37706148000,60800233991000,,17644296882000,163847563000,18196734705000,,8569429359000,
276,2013-09-20 00:00:00,88330806500000,,11664193012000,7399611689000,69225724471000,,41277328000,29168545925000,,6798127335000,22370418590000,,60353470435000,,37795248000,60315675187000,,17932818215000,163847563000,19287875637000,,8854964437000,
277,2013-09-06 00:00:00,88218779859000,,11642660093000,7357591727000,69173316919000,,45211120000,29511600231000,,6856382722000,22655217509000,,60293469035000,,37795248000,60255673787000,,17992097698000,162284481000,19740671587000,,9546788638000,
278,2013-08-23 00:00:00,87619097207000,,11632174456000,7349777742000,68582847725000,,54297284000,29331573578000,,6577063469000,22754510109000,,59459326891000,,38270248000,59421056643000,,17740556514000,162284481000,19074644256000,,9162294572000,
279,2013-08-09 00:00:00,87549383855000,,11714367881000,7265376317000,68545732997000,,23906660000,29174137512000,,6549064934000,22625072578000,,59183126588000,,36048248000,59147078340000,,16895161526000,160391781000,17863433551000,,8219832528000,
280,2013-07-26 00:00:00,87329724700000,,11579398693000,7474238893000,68254247539000,,21839575000,29691269254000,,6700955676000,22990313578000,,58242113330000,,35098248000,58207015082000,,16399934789000,160391781000,17163984454000,,8026382493000,
281,2013-07-12 00:00:00,87461047267000,,11791749080000,7371233349000,68233874909000,,64189929000,29628230370000,,6857119198000,22771111172000,,58087791702000,,14549748000,58073241954000,,16653680959000,158858272000,17067514036000,,8116130125000,
282,2013-06-28 00:00:00,87405706501000,,11665134788000,8025278451000,67691304159000,,23989103000,29282731095000,,6784587623000,22498143472000,,58262238951000,,21236648000,58241002303000,,16794670573000,158858272000,17092792390000,,8112869653000,
283,2013-06-14 00:00:00,86282641645000,,11925989533000,7277449634000,67058577724000,,20624754000,29174942543000,,6882987470000,22291955073000,,57651394887000,,21262998000,57630131889000,,17211259925000,157179781000,17912135491000,,7843280149000,
284,2013-05-31 00:00:00,86276789731000,,11763614420000,7424714384000,67044890982000,,43569945000,28436599354000,,6456125181000,21980474173000,,57872420707000,,24077998000,57848342709000,,16735527263000,157179781000,16924937374000,,7348862112000,
285,2013-05-17 00:00:00,85504161638000,,11964884662000,7125749500000,66393455467000,,20072009000,28302931304000,,6739623968000,21563307336000,,57311815629000,,19877498000,57291938131000,,16490458184000,154974414000,16756017894000,,7004275442000,
286,2013-05-03 00:00:00,85471415504000,,11806107684000,7322327551000,66321961794000,,21018475000,27876304394000,,6267678858000,21608625536000,,57406484306000,,14751098000,57391733208000,,16366658946000,154974414000,16333006557000,,6917863798000,
287,2013-04-19 00:00:00,85029029530000,,11801509405000,7193593738000,66013273197000,,20653190000,27743661904000,,6440052453000,21303609451000,,56923213057000,,21205298000,56902007759000,,16417940287000,154974414000,16210760132000,,6888808848000,
288,2013-04-05 00:00:00,85371984832000,,11526682718000,7507241335000,66308333344000,,29727435000,27016693092000,,5578190325000,21438502767000,,57586159881000,,21680298000,57564479583000,,16592680116000,153399183000,15976947440000,,7085767311000,
289,2013-03-31 00:00:00,83898186839000,,11410608359000,7532252960000,64922925567000,,32399953000,27090113781000,,5905775167000,21184338614000,,56678671495000,,30581298000,56648090197000,,16366586196000,153399183000,16390583816000,,6925024313000,
290,2013-03-22 00:00:00,83769165795000,,11413124435000,7464965341000,64875997297000,,15078722000,27038248791000,,5854210845000,21184037946000,,56711873314000,,28443798000,56683429516000,,16399784202000,153399183000,16534139696000,,6976832893000,
291,2013-03-08 00:00:00,82764466084000,,11357737479000,7007861653000,64384404537000,,14462415000,26944844086000,,5795707082000,21149137004000,,55829731929000,,20647898000,55809084031000,,15877529783000,151313975000,16038953690000,,6850784154000,
292,2013-02-22 00:00:00,81740825957000,,11257501607000,7150096277000,63318151830000,,15076243000,26694645995000,,5930796201000,20763849794000,,55298060535000,,19281298000,55278779237000,,15944601402000,151313975000,16347795950000,,6958223932000,
293,2013-02-08 00:00:00,81777343708000,,11241252022000,6945024967000,63575796377000,,15270342000,26848722986000,,5759383292000,21089339694000,,54987215448000,,19281298000,54967934150000,,15859170695000,149923398000,16067688819000,,6829148934000,
