,Quarter,Banks,Cash Funds_Domestic Operation,Cash Funds_Global Operation,Cash Funds_Overseas Operation,Due from Banks/FIs/CCPs_Domestic Operation,Due from Banks/FIs/CCPs_Global Operation,Due from Banks/FIs/CCPs_Overseas Operation,SLR/Approved Securities_Domestic Operation,SLR/Approved Securities_Global Operation,SLR/Approved Securities_Overseas Operation,Non-SLR Investments_Domestic Operation,Non-SLR Investments_Global Operation,Non-SLR Investments_Overseas Operation,Net Loans and Advances_Domestic Operation,Net Loans and Advances_Global Operation,Net Loans and Advances_Overseas Operation,Fixed Assets (net)_Domestic Operation,Fixed Assets (net)_Global Operation,Fixed Assets (net)_Overseas Operation,Other Assets_Domestic Operation,Other Assets_Global Operation,Other Assets_Overseas Operation,Total Assets_Domestic Operation,Total Assets_Global Operation,Total Assets_Overseas Operation,Paid-up Share Capital_Domestic Operation,Paid-up Share Capital_Global Operation,Paid-up Share Capital_Overseas Operation,Reserves &amp; Surplus_Domestic Operation,Reserves &amp; Surplus_Global Operation,Reserves &amp; Surplus_Overseas Operation,Total Deposits (a+b)_Domestic Operation,Total Deposits (a+b)_Global Operation,Total Deposits (a+b)_Overseas Operation,a. Customer Deposits (i+ii+iii+iv+v)_Domestic Operation,a. Customer Deposits (i+ii+iii+iv+v)_Global Operation,a. Customer Deposits (i+ii+iii+iv+v)_Overseas Operation,i. Current Deposits_Domestic Operation,i. Current Deposits_Global Operation,i. Current Deposits_Overseas Operation,ii. Savings Deposits_Domestic Operation,ii. Savings Deposits_Global Operation,ii. Savings Deposits_Overseas Operation,iii. Time Deposits_Domestic Operation,iii. Time Deposits_Global Operation,iii. Time Deposits_Overseas Operation,iV. NRI Deposits_Domestic Operation,iV. NRI Deposits_Global Operation,iV. NRI Deposits_Overseas Operation,V. Certificates of Deposits _Domestic Operation,V. Certificates of Deposits _Global Operation,V. Certificates of Deposits _Overseas Operation,b. Deposits of Banks  (i+ii)_Domestic Operation,b. Deposits of Banks  (i+ii)_Global Operation,b. Deposits of Banks  (i+ii)_Overseas Operation,i. Banks in India_Domestic Operation,i. Banks in India_Global Operation,i. Banks in India_Overseas Operation,ii. Overseas Banks_Domestic Operation,ii. Overseas Banks_Global Operation,ii. Overseas Banks_Overseas Operation,Total Borrowings_Domestic Operation,Total Borrowings_Global Operation,Total Borrowings_Overseas Operation,Other liabilities_Domestic Operation,Other liabilities_Global Operation,Other liabilities_Overseas Operation,Total capital &amp; Liabilities_Domestic Operation,Total capital &amp; Liabilities_Global Operation,Total capital &amp; Liabilities_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
1634,2016Q4,NATIONAL AUSTRALIA BANK,35654000,35654000,,3383630000,3383630000,,1598598000,1598598000,,,0,,3562371000,3562371000,0,3697000,3697000,,141853000,141853000,0,8725803000,8725803000,0,7003500000,7003500000,,407831000,407831000,0,124595000,124595000,,124595000,124595000,,393000,393000,,,0,,120000000,120000000,,4202000,4202000,,,0,,,0,,,0,,,0,,1098562000,1098562000,,91315000,91315000,0,8725803000,8725803000,0,1,0,0,0
1635,2016Q4,NatWest Markets Plc,1716558000,1716558000,,7513476000,7513476000,,41641577000,41641577000,,0,0,,1229649000,1229649000,0,118263000,118263000,,6558779000,6558779000,0,58778302000,58778302000,0,1690151000,1690151000,,24568483000,24568483000,0,7493856000,7493856000,,5994017000,5994017000,,921124000,921124000,,162225000,162225000,,4571179000,4571179000,,339489000,339489000,,0,0,,1499839000,1499839000,,0,0,,1499839000,1499839000,,14908786000,14908786000,,10117026000,10117026000,0,58778302000,58778302000,0,1,0,0,0
1636,2016Q4,PT BANK MAYBANK INDONESIA TBK,30544000,30544000,,36949000,36949000,,771186000,771186000,,0,0,,1699731000,1699731000,0,14685000,14685000,,173582000,173582000,0,2726677000,2726677000,0,2088802000,2088802000,,-315063000,-315063000,0,85839000,85839000,,64192000,64192000,,18780000,18780000,,271000,271000,,45141000,45141000,,0,0,,0,0,,21647000,21647000,,0,0,,21647000,21647000,,765534000,765534000,,101565000,101565000,0,2726677000,2726677000,0,1,0,0,0
1637,2016Q4,SBERBANK,509106000,509106000,,1301191000,1301191000,,416813000,416813000,,,0,,2344588000,2344588000,0,1370000,1370000,,308475000,308475000,0,4881543000,4881543000,0,2732110000,2732110000,,89167000,89167000,0,321148000,321148000,,320532000,320532000,,76828000,76828000,,,0,,243704000,243704000,,,0,,,0,,616000,616000,,0,0,,616000,616000,,1698125000,1698125000,,40993000,40993000,0,4881543000,4881543000,0,1,0,0,0
1638,2016Q4,SBM BANK (INDIA) LTD.,264744000,264744000,,1971424000,1971424000,,2138987000,2138987000,,3853610000,3853610000,,5650402000,5650402000,0,761926000,761926000,,732064000,732064000,0,15373157000,15373157000,0,4769584000,4769584000,,285935000,285935000,0,9749957000,9749957000,,9691732000,9691732000,,367732000,367732000,,90507000,90507000,,3168809000,3168809000,,6064684000,6064684000,,0,0,,58225000,58225000,,3180000,3180000,,55045000,55045000,,0,0,,567681000,567681000,0,15373157000,15373157000,0,1,0,0,0
1639,2016Q4,SHINHAN BANK,3436354000,3436354000,,8963596000,8963596000,,15013634000,15013634000,,,0,,42199861000,42199861000,0,88081000,88081000,,1025963000,1025963000,0,70727489000,70727489000,0,6331908000,6331908000,,4753083000,4753083000,0,51194656000,51194656000,,47014438000,47014438000,,5558237000,5558237000,,773052000,773052000,,40683149000,40683149000,,,0,,,0,,4180218000,4180218000,,4180218000,4180218000,,,0,,6915125000,6915125000,,1532717000,1532717000,0,70727489000,70727489000,0,1,0,0,0
1640,2016Q4,SOCIETE GENERALE,1164845000,1164845000,,947202000,947202000,,15400030000,15400030000,,70866000,70866000,,23768645000,23768645000,0,719394000,719394000,,5546461000,5546461000,0,47617443000,47617443000,0,8845434000,8845434000,,1239958000,1239958000,0,21819461000,21819461000,,21526107000,21526107000,,2588665000,2588665000,,43437000,43437000,,18894005000,18894005000,,,0,,,0,,293354000,293354000,,0,0,,293354000,293354000,,9051001000,9051001000,,6661589000,6661589000,0,47617443000,47617443000,0,1,0,0,0
1641,2016Q4,SONALI BANK,49531000,49531000,,898179000,898179000,,79435000,79435000,,,0,,168111000,168111000,0,7137000,7137000,,46307000,46307000,0,1248700000,1248700000,0,6148000,6148000,,154848000,154848000,0,1079239000,1079239000,,536467000,536467000,,346421000,346421000,,49555000,49555000,,140491000,140491000,,,0,,,0,,542772000,542772000,,0,0,,542772000,542772000,,,0,,8465000,8465000,0,1248700000,1248700000,0,1,0,0,0
1642,2016Q4,STANDARD CHARTERED BANK,36344191000,36344191000,,78430258000,78430258000,,277676744000,277676744000,,48192066000,48192066000,,665147409000,665147409000,0,14056226000,14056226000,,186783350000,186783350000,0,1306630244000,1306630244000,0,74400742000,74400742000,,181159049000,181159049000,0,741607602000,741607602000,,718434714000,718434714000,,132422126000,132422126000,,103161339000,103161339000,,414860455000,414860455000,,67990794000,67990794000,,,0,,23172888000,23172888000,,15006780000,15006780000,,8166108000,8166108000,,120303508000,120303508000,,189159343000,189159343000,0,1306630244000,1306630244000,0,1,0,0,0
1643,2016Q4,SUMITOMO MITSUI BANKING CORPORATION,9900602000,9900602000,,3256121000,3256121000,,19534988000,19534988000,,24694381000,24694381000,,61670245000,61670245000,0,181857000,181857000,,4054646000,4054646000,0,123292840000,123292840000,0,34889825000,34889825000,,3377697000,3377697000,0,68876432000,68876432000,,68856654000,68856654000,,2235912000,2235912000,,2793000,2793000,,66617949000,66617949000,,,0,,,0,,19778000,19778000,,0,0,,19778000,19778000,,11520080000,11520080000,,4628806000,4628806000,0,123292840000,123292840000,0,1,0,0,0
1644,2016Q4,UNITED OVERSEAS BANK LTD,103996000,103996000,,1343173000,1343173000,,5389193000,5389193000,,0,0,,7033535000,7033535000,0,18867000,18867000,,-348470000,-348470000,0,13540294000,13540294000,0,7525524000,7525524000,,808298000,808298000,0,1087502000,1087502000,,1078778000,1078778000,,28773000,28773000,,5000,5000,,1050000000,1050000000,,0,0,,0,0,,8724000,8724000,,0,0,,8724000,8724000,,3994964000,3994964000,,124006000,124006000,0,13540294000,13540294000,0,1,0,0,0
1645,2016Q4,WESTPAC BANKING CORPORATION,494474000,494474000,,1786364000,1786364000,,12296804000,12296804000,,,0,,5248413000,5248413000,0,13937000,13937000,,3237272000,3237272000,0,23077264000,23077264000,0,8087300000,8087300000,,1181127000,1181127000,0,7678713000,7678713000,,7678713000,7678713000,,22608000,22608000,,613000,613000,,7655492000,7655492000,,,0,,,0,,,0,,,0,,,0,,2676428000,2676428000,,3453696000,3453696000,0,23077264000,23077264000,0,1,0,0,0
1646,2016Q4,WOORI BANK,4869121000,4869121000,,957613000,957613000,,1424490000,1424490000,,708473000,708473000,,5121056000,5121056000,0,95639000,95639000,,295786000,295786000,0,13472178000,13472178000,0,4153261000,4153261000,,626125000,626125000,0,8515058000,8515058000,,8515048000,8515048000,,784192000,784192000,,67018000,67018000,,7663838000,7663838000,,,0,,,0,,10000,10000,,10000,10000,,,0,,,0,,177734000,177734000,0,13472178000,13472178000,0,1,0,0,0
1647,2016Q4,AXIS BANK LIMITED,216632700000,216641500000,8800000,275005900000,309879000000,34873100000,1006805900000,1006805900000,0,344221400000,369571300000,25349900000,3012376800000,3471747000000,459370100000,36004600000,36094800000,90200000,447928200000,388418600000,83059200000,5338975500000,5799158100000,602751300000,4782800000,4782800000,0,555161300000,539787400000,-15373900000,3670090200000,3707900700000,37810500000,3538194700000,3567201600000,29006900000,545789400000,545789400000,0,1073493100000,1073493100000,0,1333060800000,1325667900000,-7392900000,359867300000,388874200000,29006900000,225984100000,233377000000,7392900000,131895500000,140699100000,8803600000,131895500000,139288400000,7392900000,0,1410700000,1410700000,881087100000,1323707500000,442620400000,227854100000,222979700000,137694300000,5338975500000,5799158100000,602751300000,0,1,0,0
1648,2016Q4,BANDHAN BANK LIMITED,26537604000,26537604000,,3120396000,3120396000,,62612315000,62612315000,,2000000,2000000,,162225635000,162225635000,0,2144551000,2144551000,,2881168000,2881168000,0,259523669000,259523669000,0,10951410000,10951410000,,30289026000,30289026000,0,194633125000,194633125000,,160328330000,160328330000,,6071445000,6071445000,,46622483000,46622483000,,107210857000,107210857000,,423545000,423545000,,0,0,,34304795000,34304795000,,34304795000,34304795000,,0,0,,14154434000,14154434000,,9495674000,9495674000,0,259523669000,259523669000,0,0,1,0,0
1649,2016Q4,CITY UNION BANK LIMITED,15573315000,15573315000,,14452874000,14452874000,,81221194000,81221194000,,4026574000,4026574000,,215143672000,215143672000,0,1913474000,1913474000,,11811254000,11811254000,0,344142357000,344142357000,0,601065000,601065000,,33812164000,33812164000,0,299857214000,299857214000,,297644709000,297644709000,,24053785000,24053785000,,45833787000,45833787000,,213242209000,213242209000,,14514928000,14514928000,,,0,,2212505000,2212505000,,2212505000,2212505000,,,0,,644385000,644385000,,9227529000,9227529000,0,344142357000,344142357000,0,0,1,0,0
1650,2016Q4,CSB BANK LIMITED,8535495000,8535495000,,5018196000,5018196000,,45696495000,45696495000,,19775700000,19775700000,,76654808000,76654808000,0,2119981000,2119981000,,7618430000,7618430000,0,165419105000,165419105000,0,810143000,810143000,,9584178000,9584178000,0,150627277000,150627277000,,150541119000,150541119000,,5674032000,5674032000,,25024794000,25024794000,,83958237000,83958237000,,35884056000,35884056000,,,0,,86158000,86158000,,86158000,86158000,,,0,,418000000,418000000,,3979507000,3979507000,0,165419105000,165419105000,0,0,1,0,0
1651,2016Q4,DCB BANK LIMITED,9890200000,9890200000,,4427000000,4427000000,,50659000000,50659000000,,10028600000,10028600000,,145844400000,145844400000,0,4795200000,4795200000,,7272500000,7272500000,0,232916900000,232916900000,0,2850400000,2850400000,,18638000000,18638000000,0,188395400000,188395400000,,156861600000,156861600000,,15153700000,15153700000,,31444000000,31444000000,,91158800000,91158800000,,14183000000,14183000000,,4922100000,4922100000,,31533800000,31533800000,,31533800000,31533800000,,,0,,12154600000,12154600000,,10878500000,10878500000,0,232916900000,232916900000,0,0,1,0,0
1652,2016Q4,FEDERAL BANK LTD,45743157000,45743157000,0,21652770000,22971905000,1319135000,225689926000,225689926000,0,60993388000,60993388000,0,686795746000,695813084000,9017338000,5107208000,5107573000,365000,60971347000,59659613000,46766000,1106953542000,1115978646000,10383604000,3444281000,3444281000,1358500000,83263199000,83340191000,76992000,922356519000,922356519000,0,908012095000,908012095000,0,58800266000,58800266000,0,149698708000,149698708000,0,326187196000,326187196000,0,366354746000,366354746000,0,6971179000,6971179000,0,14344424000,14344424000,0,13469134000,13469134000,0,875290000,875290000,0,53433316000,62316153000,8882838000,44456227000,44521502000,65274000,1106953542000,1115978646000,10383604000,0,1,0,0
1653,2016Q4,HDFC BANK LTD.,499997386000,499997617000,232000,30433451000,41025615000,10597425000,1801775610000,1801775610000,0,550547825000,559365364000,8817539000,4739346156000,4950433200000,211087040000,34887989000,34903190000,15200000,395181029000,393364234000,8877383000,8052169446000,8280864830000,239394819000,5110748000,5110748000,0,833264263000,845136305000,11872043000,6291091095000,6347045765000,55959931000,6211988709000,6267841115000,55852406000,967826666000,968633723000,807057000,1700245551000,1700245551000,0,2786770109000,2787494645000,724536000,727983791000,782304604000,54320813000,29162592000,29162592000,0,79102386000,79204650000,107525000,79102386000,79097125000,0,0,107525000,107525000,562560233000,721211499000,162047516000,360143107000,362360513000,9515329000,8052169446000,8280864830000,239394819000,0,1,0,0
1654,2016Q4,ICICI BANK LIMITED,261873277000,277925511000,16052234000,374860363000,419531354000,44670991000,1227986117000,1227986117000,0,412253463000,498747267000,86493804000,3744153694000,4574694459000,830540765000,106452512000,106608115000,155603000,489105897000,509335069000,33742485000,6616685323000,7614827892000,1011655882000,11643329000,11643329000,0,957782895000,963491433000,5708538000,4573930853000,4652842865000,78912012000,4415881106000,4489734334000,73853228000,582524427000,593880663000,11356236000,1453897077000,1454870680000,973603000,1577417383000,1604616206000,27198823000,625420586000,655839525000,30418939000,176621633000,180527260000,3905627000,158049747000,163108531000,5058784000,151575561000,155481188000,3905627000,6474186000,7627343000,1153157000,713523288000,1590980244000,877456956000,359804958000,395870021000,49578376000,6616685323000,7614827892000,1011655882000,0,1,0,0
1655,2016Q4,IDBI BANK LIMITED,144658359000,144658359000,0,118249631000,120414159000,2164528000,941459637000,941459637000,,213269938000,213269938000,0,1922075593000,2179247541000,257171948000,74410569000,74423796000,13228000,487374245000,488149698000,775453000,3901497972000,4161623128000,260125157000,20588151000,20588151000,0,235513675000,237046386000,1532711000,2963380770000,2981944561000,18563792000,2515464128000,2534027919000,18563792000,226714354000,234722794000,8008440000,479932845000,479932845000,0,1615945750000,1626501101000,10555352000,93830922000,93830922000,0,99040257000,99040257000,0,447916642000,447916642000,0,431517360000,431517360000,0,16399282000,16399282000,0,507294148000,742870837000,235576689000,174721228000,179173193000,4451965000,3901497972000,4161623128000,260125157000,0,1,1,0
1656,2016Q4,IDFC FIRST BANK LIMITED,49933689000,49933689000,,28072045000,28072045000,,378134073000,378134073000,,182607820000,182607820000,,486888622000,486888622000,0,7859609000,7859609000,,54214492000,54214492000,0,1187710350000,1187710350000,0,33958829000,33958829000,,110905446000,110905446000,0,270014583000,270014583000,,231575714000,231575714000,,5902578000,5902578000,,2979462000,2979462000,,124785225000,124785225000,,,0,,97908449000,97908449000,,38438869000,38438869000,,38368791000,38368791000,,70078000,70078000,,684498144000,684498144000,,88333348000,88333348000,0,1187710350000,1187710350000,0,0,1,0,0
1657,2016Q4,INDUSIND BANK LTD,51416281000,51416281000,0,207729581000,207987214000,257633000,319570135000,319570135000,,33905021000,33905021000,0,1015934400000,1027698400000,11764000000,13067437000,13067437000,0,17926226000,18113188000,186962000,1659549081000,1671757676000,12208595000,4615739000,5974239000,1358500000,192375813000,192856202000,480389000,1192178387000,1192178387000,0,1101250411000,1101250411000,0,168164016000,168164016000,0,231636585000,231636585000,0,469973221000,469973221000,0,99731965000,99731965000,0,131744624000,131744624000,0,90927976000,90927976000,0,90927976000,90927976000,0,0,0,0,192708954000,203033554000,10324600000,77670188000,77715294000,45106000,1659549081000,1671757676000,12208595000,0,1,0,0
1658,2016Q4,JAMMU & KASHMIR BANK LTD,31455500000,31455500000,,68175400000,68175400000,,192280900000,192280900000,,72944300000,72944300000,,450856000000,450856000000,0,8979700000,8979700000,,1858071000,1858071000,0,826549871000,826549871000,0,484900000,484900000,,52975000000,52975000000,0,741865117000,741865117000,,694346149000,694346149000,,72962221000,72962221000,,276363670000,276363670000,,341268433000,341268433000,,3751825000,3751825000,,0,0,,47518968000,47518968000,,47518968000,47518968000,,0,0,,9215700000,9215700000,,22009154000,22009154000,0,826549871000,826549871000,0,0,1,0,0
1659,2016Q4,KARNATAKA BANK LTD,59247040000,59247040000,,11002567000,11002567000,,139365424000,139365424000,,43567392000,43567392000,,357335633000,357335633000,0,7177364000,7177364000,,28718005000,28718005000,0,646413425000,646413425000,0,2826157000,2826157000,,48175452000,48175452000,0,574354330000,574354330000,,574049513000,574049513000,,37254778000,37254778000,,131715302000,131715302000,,370538625000,370538625000,,34540808000,34540808000,,0,0,,304817000,304817000,,304817000,304817000,,0,0,,8505210000,8505210000,,12552276000,12552276000,0,646413425000,646413425000,0,0,1,0,0
1660,2016Q4,KARUR VYSYA BANK LTD,34563632000,34563632000,,9665446000,9665446000,,165083750000,165083750000,,24668273000,24668273000,,379780825000,379780825000,0,4191245000,4191245000,,17963990000,17963990000,0,635917161000,635917161000,0,1218645000,1218645000,,48813353000,48813353000,0,550662153000,550662153000,,550479178000,550479178000,,58060011000,58060011000,,109055009000,109055009000,,360254833000,360254833000,,23109325000,23109325000,,,0,,182975000,182975000,,182975000,182975000,,,0,,20758090000,20758090000,,14464920000,14464920000,0,635917161000,635917161000,0,0,1,0,0
1661,2016Q4,KOTAK MAHINDRA BANK LTD.,84043721000,84043721000,0,66287721000,66413453000,125732000,394550248000,394888948000,338700000,73877607000,73877607000,0,1289495191000,1292612577000,3117386000,14685184000,14685184000,0,95924559000,94601330000,-1323229000,2018864231000,2021122820000,2258589000,9196309000,9196309000,0,256264048000,256480947000,216899000,1493532978000,1493523545000,-9434000,1482399481000,1482390048000,-9434000,219114081000,219104648000,-9434000,348757231000,348757231000,0,686157396000,686157396000,0,153730389000,153730389000,0,74640384000,74640384000,0,11133497000,11133497000,0,11133497000,11133497000,0,,,,179557109000,181594859000,2037750000,80313787000,80327160000,13374000,2018864231000,2021122820000,2258589000,0,1,0,0
1662,2016Q4,LAKSHMI VILAS BANK LTD,20932902000,20932902000,,1923681000,1923681000,,79368795000,79368795000,,8653295000,8653295000,,195103869000,195103869000,0,3351303000,3351303000,,8010115000,8010115000,0,317343960000,317343960000,0,1794616000,1794616000,,17807933000,17807933000,0,277505914000,277505914000,,265620221000,265620221000,,17475727000,17475727000,,41101438000,41101438000,,199608885000,199608885000,,7434171000,7434171000,,0,0,,11885693000,11885693000,,11885693000,11885693000,,0,0,,9181002000,9181002000,,11054495000,11054495000,0,317343960000,317343960000,0,0,1,0,0
1663,2016Q4,NAINITAL BANK LTD,3094115000,3094115000,,16679781000,16679781000,,15503866000,15503866000,,5890359000,5890359000,,27522001000,27522001000,0,203012000,203012000,,2438343000,2438343000,0,71331477000,71331477000,0,675000000,675000000,,4980506000,4980506000,0,63632347000,63632347000,,58537656000,58537656000,,3026853000,3026853000,,19653865000,19653865000,,35856938000,35856938000,,0,0,,0,0,,5094691000,5094691000,,5094691000,5094691000,,0,0,,1222000,1222000,,2042402000,2042402000,0,71331477000,71331477000,0,0,1,0,0
1664,2016Q4,RBL BANK LIMITED,18466051000,18466051000,,13265538000,13265538000,,91907931000,91907931000,,37024976000,37024976000,,267731220000,267731220000,0,2261032000,2261032000,,10081522000,10081522000,0,440738270000,440738270000,0,3731350000,3731350000,,38146107000,38146107000,0,300051418000,300051418000,,258151676000,258151676000,,31915956000,31915956000,,33420315000,33420315000,,166584265000,166584265000,,9099463000,9099463000,,17131677000,17131677000,,41899742000,41899742000,,41899742000,41899742000,,0,0,,84264165000,84264165000,,14545230000,14545230000,0,440738270000,440738270000,0,0,1,0,0
1665,2016Q4,SOUTH INDIAN BANK LTD,35764476000,35764476000,,14204098000,14204098000,,157079404000,157079404000,,19462716000,19462716000,,442332510000,442332510000,0,5946762000,5946762000,,40874426000,40874426000,0,715664392000,715664392000,0,1351738000,1351738000,,41414057000,41414057000,0,635945510000,635945510000,,606593603000,606593603000,,29186184000,29186184000,,101692605000,101692605000,,282204627000,282204627000,,163109100000,163109100000,,30401087000,30401087000,,29351907000,29351907000,,29351907000,29351907000,,0,0,,22054847000,22054847000,,14898240000,14898240000,0,715664392000,715664392000,0,0,1,0,0
